Id,Date,Town,AveragePrice,HousesSold
Bromley2014-03-01T00:00Z,2014-03-01T00:00:00Z,Bromley,319079,443.0
Bromley2014-04-01T00:00Z,2014-04-01T00:00:00Z,Bromley,327863,487.0
Bromley2014-05-01T00:00Z,2014-05-01T00:00:00Z,Bromley,336866,484.0
Bromley2014-06-01T00:00Z,2014-06-01T00:00:00Z,Bromley,347891,511.0
Bromley2014-07-01T00:00Z,2014-07-01T00:00:00Z,Bromley,357092,587.0
Bromley2014-08-01T00:00Z,2014-08-01T00:00:00Z,Bromley,362181,618.0
Bromley2014-09-01T00:00Z,2014-09-01T00:00:00Z,Bromley,369784,490.0
Bromley2014-10-01T00:00Z,2014-10-01T00:00:00Z,Bromley,372018,578.0
Bromley2014-11-01T00:00Z,2014-11-01T00:00:00Z,Bromley,374420,429.0
Bromley2014-12-01T00:00Z,2014-12-01T00:00:00Z,Bromley,372899,501.0
Bromley2015-01-01T00:00Z,2015-01-01T00:00:00Z,Bromley,372856,418.0
Bromley2015-02-01T00:00Z,2015-02-01T00:00:00Z,Bromley,370458,402.0
Bromley2015-03-01T00:00Z,2015-03-01T00:00:00Z,Bromley,369932,410.0
Bromley2015-04-01T00:00Z,2015-04-01T00:00:00Z,Bromley,370450,463.0
Bromley2015-05-01T00:00Z,2015-05-01T00:00:00Z,Bromley,377118,516.0
Bromley2015-06-01T00:00Z,2015-06-01T00:00:00Z,Bromley,382266,475.0
Bromley2015-07-01T00:00Z,2015-07-01T00:00:00Z,Bromley,384313,649.0
Bromley2015-08-01T00:00Z,2015-08-01T00:00:00Z,Bromley,389249,548.0
Bromley2015-09-01T00:00Z,2015-09-01T00:00:00Z,Bromley,393831,539.0
Bromley2015-10-01T00:00Z,2015-10-01T00:00:00Z,Bromley,401827,601.0
Bromley2015-11-01T00:00Z,2015-11-01T00:00:00Z,Bromley,404754,503.0
Bromley2015-12-01T00:00Z,2015-12-01T00:00:00Z,Bromley,411124,530.0
Bromley2016-01-01T00:00Z,2016-01-01T00:00:00Z,Bromley,413460,412.0
Bromley2016-02-01T00:00Z,2016-02-01T00:00:00Z,Bromley,416897,393.0
Bromley2016-03-01T00:00Z,2016-03-01T00:00:00Z,Bromley,418642,743.0
Bromley2016-04-01T00:00Z,2016-04-01T00:00:00Z,Bromley,422301,341.0
Bromley2016-05-01T00:00Z,2016-05-01T00:00:00Z,Bromley,425210,402.0
Bromley2016-06-01T00:00Z,2016-06-01T00:00:00Z,Bromley,432272,428.0
Bromley2016-07-01T00:00Z,2016-07-01T00:00:00Z,Bromley,439331,441.0
Bromley2016-08-01T00:00Z,2016-08-01T00:00:00Z,Bromley,443018,434.0
Bromley2016-09-01T00:00Z,2016-09-01T00:00:00Z,Bromley,438327,385.0
Bromley2016-10-01T00:00Z,2016-10-01T00:00:00Z,Bromley,430090,447.0
Bromley2016-11-01T00:00Z,2016-11-01T00:00:00Z,Bromley,427363,363.0
Bromley2016-12-01T00:00Z,2016-12-01T00:00:00Z,Bromley,429187,458.0
Bromley2017-01-01T00:00Z,2017-01-01T00:00:00Z,Bromley,436538,344.0
Bromley2017-02-01T00:00Z,2017-02-01T00:00:00Z,Bromley,436075,313.0
Bromley2017-03-01T00:00Z,2017-03-01T00:00:00Z,Bromley,435582,414.0
Bromley2017-04-01T00:00Z,2017-04-01T00:00:00Z,Bromley,435137,330.0
Bromley2017-05-01T00:00Z,2017-05-01T00:00:00Z,Bromley,440152,368.0
Bromley2017-06-01T00:00Z,2017-06-01T00:00:00Z,Bromley,443763,478.0
Bromley2017-07-01T00:00Z,2017-07-01T00:00:00Z,Bromley,445258,427.0
Bromley2017-08-01T00:00Z,2017-08-01T00:00:00Z,Bromley,444117,504.0
Bromley2017-09-01T00:00Z,2017-09-01T00:00:00Z,Bromley,443953,425.0
Bromley2017-10-01T00:00Z,2017-10-01T00:00:00Z,Bromley,443294,418.0
Bromley2017-11-01T00:00Z,2017-11-01T00:00:00Z,Bromley,445251,381.0
Bromley2017-12-01T00:00Z,2017-12-01T00:00:00Z,Bromley,445504,404.0
Bromley2018-01-01T00:00Z,2018-01-01T00:00:00Z,Bromley,446737,299.0
Bromley2018-02-01T00:00Z,2018-02-01T00:00:00Z,Bromley,445944,314.0
Bromley2018-03-01T00:00Z,2018-03-01T00:00:00Z,Bromley,441430,391.0
Bromley2018-04-01T00:00Z,2018-04-01T00:00:00Z,Bromley,440859,374.0
Bromley2018-05-01T00:00Z,2018-05-01T00:00:00Z,Bromley,437880,354.0
Bromley2018-06-01T00:00Z,2018-06-01T00:00:00Z,Bromley,436971,407.0
Bromley2018-07-01T00:00Z,2018-07-01T00:00:00Z,Bromley,440996,411.0
Bromley2018-08-01T00:00Z,2018-08-01T00:00:00Z,Bromley,444573,532.0
Bromley2018-09-01T00:00Z,2018-09-01T00:00:00Z,Bromley,449293,363.0
Bromley2018-10-01T00:00Z,2018-10-01T00:00:00Z,Bromley,447534,432.0
Bromley2018-11-01T00:00Z,2018-11-01T00:00:00Z,Bromley,445563,421.0
Bromley2018-12-01T00:00Z,2018-12-01T00:00:00Z,Bromley,443140,345.0
Bromley2019-01-01T00:00Z,2019-01-01T00:00:00Z,Bromley,440624,280.0
Bromley2019-02-01T00:00Z,2019-02-01T00:00:00Z,Bromley,439595,338.0
Bromley2019-03-01T00:00Z,2019-03-01T00:00:00Z,Bromley,436678,322.0
Bromley2019-04-01T00:00Z,2019-04-01T00:00:00Z,Bromley,432875,318.0
Bromley2019-05-01T00:00Z,2019-05-01T00:00:00Z,Bromley,430231,348.0
Bromley2019-06-01T00:00Z,2019-06-01T00:00:00Z,Bromley,432035,317.0
Bromley2019-07-01T00:00Z,2019-07-01T00:00:00Z,Bromley,435329,465.0
Bromley2019-08-01T00:00Z,2019-08-01T00:00:00Z,Bromley,442452,456.0
Bromley2019-09-01T00:00Z,2019-09-01T00:00:00Z,Bromley,440620,353.0
Bromley2019-10-01T00:00Z,2019-10-01T00:00:00Z,Bromley,439782,417.0
Bromley2019-11-01T00:00Z,2019-11-01T00:00:00Z,Bromley,438792,374.0
Camden1995-01-01T00:00Z,1995-01-01T00:00:00Z,Camden,120933,198.0
Camden1995-02-01T00:00Z,1995-02-01T00:00:00Z,Camden,119509,194.0
Camden1995-03-01T00:00Z,1995-03-01T00:00:00Z,Camden,120282,207.0
Camden1995-04-01T00:00Z,1995-04-01T00:00:00Z,Camden,120098,174.0
Camden1995-05-01T00:00Z,1995-05-01T00:00:00Z,Camden,119929,220.0
Camden1995-06-01T00:00Z,1995-06-01T00:00:00Z,Camden,121887,248.0
Camden1995-07-01T00:00Z,1995-07-01T00:00:00Z,Camden,124028,248.0
Camden1995-08-01T00:00Z,1995-08-01T00:00:00Z,Camden,125530,259.0
Camden1995-09-01T00:00Z,1995-09-01T00:00:00Z,Camden,120597,263.0
Camden1995-10-01T00:00Z,1995-10-01T00:00:00Z,Camden,117458,245.0
Camden1995-11-01T00:00Z,1995-11-01T00:00:00Z,Camden,115419,208.0
Camden1995-12-01T00:00Z,1995-12-01T00:00:00Z,Camden,118739,224.0
Camden1996-01-01T00:00Z,1996-01-01T00:00:00Z,Camden,119560,193.0
Camden1996-02-01T00:00Z,1996-02-01T00:00:00Z,Camden,123371,181.0
Camden1996-03-01T00:00Z,1996-03-01T00:00:00Z,Camden,124723,214.0
Camden1996-04-01T00:00Z,1996-04-01T00:00:00Z,Camden,129159,260.0
Camden1996-05-01T00:00Z,1996-05-01T00:00:00Z,Camden,135336,287.0
Camden1996-06-01T00:00Z,1996-06-01T00:00:00Z,Camden,143862,282.0
Camden1996-07-01T00:00Z,1996-07-01T00:00:00Z,Camden,147974,355.0
Camden1996-08-01T00:00Z,1996-08-01T00:00:00Z,Camden,142462,340.0
Camden1996-09-01T00:00Z,1996-09-01T00:00:00Z,Camden,136552,349.0
Camden1996-10-01T00:00Z,1996-10-01T00:00:00Z,Camden,133850,344.0
Camden1996-11-01T00:00Z,1996-11-01T00:00:00Z,Camden,134128,369.0
Camden1996-12-01T00:00Z,1996-12-01T00:00:00Z,Camden,134749,354.0
Camden1997-01-01T00:00Z,1997-01-01T00:00:00Z,Camden,135956,273.0
Camden1997-02-01T00:00Z,1997-02-01T00:00:00Z,Camden,141531,293.0
Camden1997-03-01T00:00Z,1997-03-01T00:00:00Z,Camden,143444,300.0
Camden1997-04-01T00:00Z,1997-04-01T00:00:00Z,Camden,143592,336.0
Camden1997-05-01T00:00Z,1997-05-01T00:00:00Z,Camden,148617,303.0
Camden1997-06-01T00:00Z,1997-06-01T00:00:00Z,Camden,148336,330.0
Camden1997-07-01T00:00Z,1997-07-01T00:00:00Z,Camden,148941,374.0
Camden1997-08-01T00:00Z,1997-08-01T00:00:00Z,Camden,145623,334.0
Camden1997-09-01T00:00Z,1997-09-01T00:00:00Z,Camden,151748,337.0
Camden1997-10-01T00:00Z,1997-10-01T00:00:00Z,Camden,157898,374.0
Camden1997-11-01T00:00Z,1997-11-01T00:00:00Z,Camden,167189,290.0
Camden1997-12-01T00:00Z,1997-12-01T00:00:00Z,Camden,168839,323.0
Camden1998-01-01T00:00Z,1998-01-01T00:00:00Z,Camden,169012,294.0
Camden1998-02-01T00:00Z,1998-02-01T00:00:00Z,Camden,162345,206.0
Camden1998-03-01T00:00Z,1998-03-01T00:00:00Z,Camden,163829,297.0
Camden1998-04-01T00:00Z,1998-04-01T00:00:00Z,Camden,165652,305.0
Camden1998-05-01T00:00Z,1998-05-01T00:00:00Z,Camden,169049,311.0
Camden1998-06-01T00:00Z,1998-06-01T00:00:00Z,Camden,172582,335.0
Camden1998-07-01T00:00Z,1998-07-01T00:00:00Z,Camden,175848,374.0
Camden1998-08-01T00:00Z,1998-08-01T00:00:00Z,Camden,176576,290.0
Camden1998-09-01T00:00Z,1998-09-01T00:00:00Z,Camden,173335,343.0
Camden1998-10-01T00:00Z,1998-10-01T00:00:00Z,Camden,172385,289.0
Camden1998-11-01T00:00Z,1998-11-01T00:00:00Z,Camden,174582,258.0
Camden1998-12-01T00:00Z,1998-12-01T00:00:00Z,Camden,173072,240.0
Camden1999-01-01T00:00Z,1999-01-01T00:00:00Z,Camden,170961,208.0
Camden1999-02-01T00:00Z,1999-02-01T00:00:00Z,Camden,173480,210.0
Camden1999-03-01T00:00Z,1999-03-01T00:00:00Z,Camden,178877,310.0
Camden1999-04-01T00:00Z,1999-04-01T00:00:00Z,Camden,182926,289.0
Camden1999-05-01T00:00Z,1999-05-01T00:00:00Z,Camden,180781,278.0
Camden1999-06-01T00:00Z,1999-06-01T00:00:00Z,Camden,185845,367.0
Camden1999-07-01T00:00Z,1999-07-01T00:00:00Z,Camden,191808,446.0
Camden1999-08-01T00:00Z,1999-08-01T00:00:00Z,Camden,198650,356.0
Camden1999-09-01T00:00Z,1999-09-01T00:00:00Z,Camden,203513,391.0
Camden1999-10-01T00:00Z,1999-10-01T00:00:00Z,Camden,206707,431.0
Camden1999-11-01T00:00Z,1999-11-01T00:00:00Z,Camden,209300,338.0
Camden1999-12-01T00:00Z,1999-12-01T00:00:00Z,Camden,210240,357.0
Camden2000-01-01T00:00Z,2000-01-01T00:00:00Z,Camden,217700,269.0
Camden2000-02-01T00:00Z,2000-02-01T00:00:00Z,Camden,228163,282.0
Camden2000-03-01T00:00Z,2000-03-01T00:00:00Z,Camden,230541,351.0
Camden2000-04-01T00:00Z,2000-04-01T00:00:00Z,Camden,239659,301.0
Camden2000-05-01T00:00Z,2000-05-01T00:00:00Z,Camden,248815,292.0
Camden2000-06-01T00:00Z,2000-06-01T00:00:00Z,Camden,261773,312.0
Camden2000-07-01T00:00Z,2000-07-01T00:00:00Z,Camden,264647,310.0
Camden2000-08-01T00:00Z,2000-08-01T00:00:00Z,Camden,262124,290.0
Camden2000-09-01T00:00Z,2000-09-01T00:00:00Z,Camden,258782,266.0
Camden2000-10-01T00:00Z,2000-10-01T00:00:00Z,Camden,249224,258.0
Camden2000-11-01T00:00Z,2000-11-01T00:00:00Z,Camden,250927,257.0
Camden2000-12-01T00:00Z,2000-12-01T00:00:00Z,Camden,253022,289.0
Camden2001-01-01T00:00Z,2001-01-01T00:00:00Z,Camden,265515,275.0
Camden2001-02-01T00:00Z,2001-02-01T00:00:00Z,Camden,267786,210.0
Camden2001-03-01T00:00Z,2001-03-01T00:00:00Z,Camden,273059,263.0
Camden2001-04-01T00:00Z,2001-04-01T00:00:00Z,Camden,268947,267.0
Camden2001-05-01T00:00Z,2001-05-01T00:00:00Z,Camden,269837,308.0
Camden2001-06-01T00:00Z,2001-06-01T00:00:00Z,Camden,271558,352.0
Camden2001-07-01T00:00Z,2001-07-01T00:00:00Z,Camden,280482,333.0
Camden2001-08-01T00:00Z,2001-08-01T00:00:00Z,Camden,286872,389.0
Camden2001-09-01T00:00Z,2001-09-01T00:00:00Z,Camden,287807,350.0
Camden2001-10-01T00:00Z,2001-10-01T00:00:00Z,Camden,288837,281.0
Camden2001-11-01T00:00Z,2001-11-01T00:00:00Z,Camden,290868,291.0
Camden2001-12-01T00:00Z,2001-12-01T00:00:00Z,Camden,291559,271.0
Camden2002-01-01T00:00Z,2002-01-01T00:00:00Z,Camden,290461,237.0
Camden2002-02-01T00:00Z,2002-02-01T00:00:00Z,Camden,289270,243.0
Camden2002-03-01T00:00Z,2002-03-01T00:00:00Z,Camden,289615,296.0
Camden2002-04-01T00:00Z,2002-04-01T00:00:00Z,Camden,296979,341.0
Camden2002-05-01T00:00Z,2002-05-01T00:00:00Z,Camden,308913,406.0
Camden2002-06-01T00:00Z,2002-06-01T00:00:00Z,Camden,319466,325.0
Camden2002-07-01T00:00Z,2002-07-01T00:00:00Z,Camden,323154,386.0
Camden2002-08-01T00:00Z,2002-08-01T00:00:00Z,Camden,325074,379.0
Camden2002-09-01T00:00Z,2002-09-01T00:00:00Z,Camden,332370,331.0
Camden2002-10-01T00:00Z,2002-10-01T00:00:00Z,Camden,333820,323.0
Camden2002-11-01T00:00Z,2002-11-01T00:00:00Z,Camden,332036,301.0
Camden2002-12-01T00:00Z,2002-12-01T00:00:00Z,Camden,328996,283.0
Camden2003-01-01T00:00Z,2003-01-01T00:00:00Z,Camden,322511,265.0
Camden2003-02-01T00:00Z,2003-02-01T00:00:00Z,Camden,306183,205.0
Camden2003-03-01T00:00Z,2003-03-01T00:00:00Z,Camden,299760,235.0
Camden2003-04-01T00:00Z,2003-04-01T00:00:00Z,Camden,306134,198.0
Camden2003-05-01T00:00Z,2003-05-01T00:00:00Z,Camden,321380,203.0
Camden2003-06-01T00:00Z,2003-06-01T00:00:00Z,Camden,327338,250.0
Camden2003-07-01T00:00Z,2003-07-01T00:00:00Z,Camden,334896,277.0
Camden2003-08-01T00:00Z,2003-08-01T00:00:00Z,Camden,337758,296.0
Camden2003-09-01T00:00Z,2003-09-01T00:00:00Z,Camden,338320,342.0
Camden2003-10-01T00:00Z,2003-10-01T00:00:00Z,Camden,331384,305.0
Camden2003-11-01T00:00Z,2003-11-01T00:00:00Z,Camden,327200,310.0
Camden2003-12-01T00:00Z,2003-12-01T00:00:00Z,Camden,323782,264.0
Camden2004-01-01T00:00Z,2004-01-01T00:00:00Z,Camden,329660,282.0
Camden2004-02-01T00:00Z,2004-02-01T00:00:00Z,Camden,332300,274.0
Camden2004-03-01T00:00Z,2004-03-01T00:00:00Z,Camden,339717,321.0
Camden2004-04-01T00:00Z,2004-04-01T00:00:00Z,Camden,336670,346.0
Camden2004-05-01T00:00Z,2004-05-01T00:00:00Z,Camden,343102,304.0
Camden2004-06-01T00:00Z,2004-06-01T00:00:00Z,Camden,354540,396.0
Camden2004-07-01T00:00Z,2004-07-01T00:00:00Z,Camden,368811,409.0
Camden2004-08-01T00:00Z,2004-08-01T00:00:00Z,Camden,370139,384.0
Camden2004-09-01T00:00Z,2004-09-01T00:00:00Z,Camden,364530,310.0
Camden2004-10-01T00:00Z,2004-10-01T00:00:00Z,Camden,361902,267.0
Camden2004-11-01T00:00Z,2004-11-01T00:00:00Z,Camden,364408,254.0
Camden2004-12-01T00:00Z,2004-12-01T00:00:00Z,Camden,356394,213.0
Camden2005-01-01T00:00Z,2005-01-01T00:00:00Z,Camden,345132,228.0
Camden2005-02-01T00:00Z,2005-02-01T00:00:00Z,Camden,341746,198.0
Camden2005-03-01T00:00Z,2005-03-01T00:00:00Z,Camden,348785,216.0
Camden2005-04-01T00:00Z,2005-04-01T00:00:00Z,Camden,359728,257.0
Camden2005-05-01T00:00Z,2005-05-01T00:00:00Z,Camden,369411,260.0
Camden2005-06-01T00:00Z,2005-06-01T00:00:00Z,Camden,379377,317.0
Camden2005-07-01T00:00Z,2005-07-01T00:00:00Z,Camden,380976,316.0
Camden2005-08-01T00:00Z,2005-08-01T00:00:00Z,Camden,391166,295.0
Camden2005-09-01T00:00Z,2005-09-01T00:00:00Z,Camden,386496,336.0
Camden2005-10-01T00:00Z,2005-10-01T00:00:00Z,Camden,383714,299.0
Camden2005-11-01T00:00Z,2005-11-01T00:00:00Z,Camden,366351,301.0
Camden2005-12-01T00:00Z,2005-12-01T00:00:00Z,Camden,367259,296.0
Camden2006-01-01T00:00Z,2006-01-01T00:00:00Z,Camden,368710,313.0
Camden2006-02-01T00:00Z,2006-02-01T00:00:00Z,Camden,373670,267.0
Camden2006-03-01T00:00Z,2006-03-01T00:00:00Z,Camden,377340,361.0
Camden2006-04-01T00:00Z,2006-04-01T00:00:00Z,Camden,382933,310.0
Camden2006-05-01T00:00Z,2006-05-01T00:00:00Z,Camden,389596,328.0
Camden2006-06-01T00:00Z,2006-06-01T00:00:00Z,Camden,392849,360.0
Camden2006-07-01T00:00Z,2006-07-01T00:00:00Z,Camden,400432,384.0
Camden2006-08-01T00:00Z,2006-08-01T00:00:00Z,Camden,406666,429.0
Camden2006-09-01T00:00Z,2006-09-01T00:00:00Z,Camden,406025,391.0
Camden2006-10-01T00:00Z,2006-10-01T00:00:00Z,Camden,403221,342.0
Camden2006-11-01T00:00Z,2006-11-01T00:00:00Z,Camden,407617,331.0
Camden2006-12-01T00:00Z,2006-12-01T00:00:00Z,Camden,428775,340.0
Camden2007-01-01T00:00Z,2007-01-01T00:00:00Z,Camden,433901,297.0
Camden2007-02-01T00:00Z,2007-02-01T00:00:00Z,Camden,441611,283.0
Camden2007-03-01T00:00Z,2007-03-01T00:00:00Z,Camden,439974,327.0
Camden2007-04-01T00:00Z,2007-04-01T00:00:00Z,Camden,451966,265.0
Camden2007-05-01T00:00Z,2007-05-01T00:00:00Z,Camden,441267,310.0
Camden2007-06-01T00:00Z,2007-06-01T00:00:00Z,Camden,454121,330.0
Camden2007-07-01T00:00Z,2007-07-01T00:00:00Z,Camden,466114,340.0
Camden2007-08-01T00:00Z,2007-08-01T00:00:00Z,Camden,490494,368.0
Camden2007-09-01T00:00Z,2007-09-01T00:00:00Z,Camden,499913,300.0
Camden2007-10-01T00:00Z,2007-10-01T00:00:00Z,Camden,500648,303.0
Camden2007-11-01T00:00Z,2007-11-01T00:00:00Z,Camden,495249,267.0
Camden2007-12-01T00:00Z,2007-12-01T00:00:00Z,Camden,482569,240.0
Camden2008-01-01T00:00Z,2008-01-01T00:00:00Z,Camden,486659,217.0
Camden2008-02-01T00:00Z,2008-02-01T00:00:00Z,Camden,505472,189.0
Camden2008-03-01T00:00Z,2008-03-01T00:00:00Z,Camden,510059,162.0
Camden2008-04-01T00:00Z,2008-04-01T00:00:00Z,Camden,510072,162.0
Camden2008-05-01T00:00Z,2008-05-01T00:00:00Z,Camden,505894,206.0
Camden2008-06-01T00:00Z,2008-06-01T00:00:00Z,Camden,506171,237.0
Camden2008-07-01T00:00Z,2008-07-01T00:00:00Z,Camden,521992,200.0
Camden2008-08-01T00:00Z,2008-08-01T00:00:00Z,Camden,525296,164.0
Camden2008-09-01T00:00Z,2008-09-01T00:00:00Z,Camden,515019,159.0
Camden2008-10-01T00:00Z,2008-10-01T00:00:00Z,Camden,498394,117.0
Camden2008-11-01T00:00Z,2008-11-01T00:00:00Z,Camden,472362,117.0
Camden2008-12-01T00:00Z,2008-12-01T00:00:00Z,Camden,457290,122.0
Camden2009-01-01T00:00Z,2009-01-01T00:00:00Z,Camden,446897,96.0
Camden2009-02-01T00:00Z,2009-02-01T00:00:00Z,Camden,453141,89.0
Camden2009-03-01T00:00Z,2009-03-01T00:00:00Z,Camden,465563,118.0
Camden2009-04-01T00:00Z,2009-04-01T00:00:00Z,Camden,451643,125.0
Camden2009-05-01T00:00Z,2009-05-01T00:00:00Z,Camden,442606,157.0
Camden2009-06-01T00:00Z,2009-06-01T00:00:00Z,Camden,434898,181.0
Camden2009-07-01T00:00Z,2009-07-01T00:00:00Z,Camden,451204,224.0
Camden2009-08-01T00:00Z,2009-08-01T00:00:00Z,Camden,467171,214.0
Camden2009-09-01T00:00Z,2009-09-01T00:00:00Z,Camden,475211,251.0
Camden2009-10-01T00:00Z,2009-10-01T00:00:00Z,Camden,471298,241.0
Camden2009-11-01T00:00Z,2009-11-01T00:00:00Z,Camden,449490,212.0
Camden2009-12-01T00:00Z,2009-12-01T00:00:00Z,Camden,446413,278.0
Camden2010-01-01T00:00Z,2010-01-01T00:00:00Z,Camden,454547,210.0
Camden2010-02-01T00:00Z,2010-02-01T00:00:00Z,Camden,480598,185.0
Camden2010-03-01T00:00Z,2010-03-01T00:00:00Z,Camden,498893,218.0
Camden2010-04-01T00:00Z,2010-04-01T00:00:00Z,Camden,499767,163.0
Camden2010-05-01T00:00Z,2010-05-01T00:00:00Z,Camden,490244,181.0
Camden2010-06-01T00:00Z,2010-06-01T00:00:00Z,Camden,492592,231.0
Camden2010-07-01T00:00Z,2010-07-01T00:00:00Z,Camden,524202,304.0
Camden2010-08-01T00:00Z,2010-08-01T00:00:00Z,Camden,549963,273.0
Camden2010-09-01T00:00Z,2010-09-01T00:00:00Z,Camden,550372,270.0
Camden2010-10-01T00:00Z,2010-10-01T00:00:00Z,Camden,540612,228.0
Camden2010-11-01T00:00Z,2010-11-01T00:00:00Z,Camden,532976,249.0
Camden2010-12-01T00:00Z,2010-12-01T00:00:00Z,Camden,543887,221.0
Camden2011-01-01T00:00Z,2011-01-01T00:00:00Z,Camden,540301,221.0
Camden2011-02-01T00:00Z,2011-02-01T00:00:00Z,Camden,542726,177.0
Camden2011-03-01T00:00Z,2011-03-01T00:00:00Z,Camden,547549,190.0
Camden2011-04-01T00:00Z,2011-04-01T00:00:00Z,Camden,556409,212.0
Camden2011-05-01T00:00Z,2011-05-01T00:00:00Z,Camden,544622,162.0
Camden2011-06-01T00:00Z,2011-06-01T00:00:00Z,Camden,545294,227.0
Camden2011-07-01T00:00Z,2011-07-01T00:00:00Z,Camden,547387,256.0
Camden2011-08-01T00:00Z,2011-08-01T00:00:00Z,Camden,563690,263.0
Camden2011-09-01T00:00Z,2011-09-01T00:00:00Z,Camden,576482,267.0
Camden2011-10-01T00:00Z,2011-10-01T00:00:00Z,Camden,573535,249.0
Camden2011-11-01T00:00Z,2011-11-01T00:00:00Z,Camden,567064,204.0
Camden2011-12-01T00:00Z,2011-12-01T00:00:00Z,Camden,547657,192.0
Camden2012-01-01T00:00Z,2012-01-01T00:00:00Z,Camden,548416,174.0
Camden2012-02-01T00:00Z,2012-02-01T00:00:00Z,Camden,550841,165.0
Camden2012-03-01T00:00Z,2012-03-01T00:00:00Z,Camden,568979,210.0
Camden2012-04-01T00:00Z,2012-04-01T00:00:00Z,Camden,574962,153.0
Camden2012-05-01T00:00Z,2012-05-01T00:00:00Z,Camden,575996,198.0
Camden2012-06-01T00:00Z,2012-06-01T00:00:00Z,Camden,575350,204.0
Camden2012-07-01T00:00Z,2012-07-01T00:00:00Z,Camden,600406,259.0
Camden2012-08-01T00:00Z,2012-08-01T00:00:00Z,Camden,614424,245.0
Camden2012-09-01T00:00Z,2012-09-01T00:00:00Z,Camden,613483,224.0
Camden2012-10-01T00:00Z,2012-10-01T00:00:00Z,Camden,594506,172.0
Camden2012-11-01T00:00Z,2012-11-01T00:00:00Z,Camden,596278,211.0
Camden2012-12-01T00:00Z,2012-12-01T00:00:00Z,Camden,620351,198.0
Camden2013-01-01T00:00Z,2013-01-01T00:00:00Z,Camden,627541,235.0
Camden2013-02-01T00:00Z,2013-02-01T00:00:00Z,Camden,651998,156.0
Camden2013-03-01T00:00Z,2013-03-01T00:00:00Z,Camden,635099,169.0
Camden2013-04-01T00:00Z,2013-04-01T00:00:00Z,Camden,649540,214.0
Camden2013-05-01T00:00Z,2013-05-01T00:00:00Z,Camden,651476,253.0
Camden2013-06-01T00:00Z,2013-06-01T00:00:00Z,Camden,671439,213.0
Camden2013-07-01T00:00Z,2013-07-01T00:00:00Z,Camden,685330,318.0
Camden2013-08-01T00:00Z,2013-08-01T00:00:00Z,Camden,707359,289.0
Camden2013-09-01T00:00Z,2013-09-01T00:00:00Z,Camden,705755,282.0
Camden2013-10-01T00:00Z,2013-10-01T00:00:00Z,Camden,689918,243.0
Camden2013-11-01T00:00Z,2013-11-01T00:00:00Z,Camden,662701,263.0
Camden2013-12-01T00:00Z,2013-12-01T00:00:00Z,Camden,671215,295.0
Camden2014-01-01T00:00Z,2014-01-01T00:00:00Z,Camden,695470,245.0
Camden2014-02-01T00:00Z,2014-02-01T00:00:00Z,Camden,719848,187.0
Camden2014-03-01T00:00Z,2014-03-01T00:00:00Z,Camden,720064,242.0
Camden2014-04-01T00:00Z,2014-04-01T00:00:00Z,Camden,728942,293.0
Camden2014-05-01T00:00Z,2014-05-01T00:00:00Z,Camden,746938,228.0
Camden2014-06-01T00:00Z,2014-06-01T00:00:00Z,Camden,769628,225.0
Camden2014-07-01T00:00Z,2014-07-01T00:00:00Z,Camden,787361,281.0
Camden2014-08-01T00:00Z,2014-08-01T00:00:00Z,Camden,794040,261.0
Camden2014-09-01T00:00Z,2014-09-01T00:00:00Z,Camden,803461,232.0
Camden2014-10-01T00:00Z,2014-10-01T00:00:00Z,Camden,780638,232.0
Camden2014-11-01T00:00Z,2014-11-01T00:00:00Z,Camden,769852,164.0
Camden2014-12-01T00:00Z,2014-12-01T00:00:00Z,Camden,761594,190.0
Camden2015-01-01T00:00Z,2015-01-01T00:00:00Z,Camden,769724,181.0
Camden2015-02-01T00:00Z,2015-02-01T00:00:00Z,Camden,769171,153.0
Camden2015-03-01T00:00Z,2015-03-01T00:00:00Z,Camden,756915,224.0
Camden2015-04-01T00:00Z,2015-04-01T00:00:00Z,Camden,749621,160.0
Camden2015-05-01T00:00Z,2015-05-01T00:00:00Z,Camden,745684,187.0
Camden2015-06-01T00:00Z,2015-06-01T00:00:00Z,Camden,770154,199.0
Camden2015-07-01T00:00Z,2015-07-01T00:00:00Z,Camden,793213,273.0
Camden2015-08-01T00:00Z,2015-08-01T00:00:00Z,Camden,819744,214.0
Camden2015-09-01T00:00Z,2015-09-01T00:00:00Z,Camden,833334,243.0
Camden2015-10-01T00:00Z,2015-10-01T00:00:00Z,Camden,828316,216.0
Camden2015-11-01T00:00Z,2015-11-01T00:00:00Z,Camden,816648,249.0
Camden2015-12-01T00:00Z,2015-12-01T00:00:00Z,Camden,796767,188.0
Camden2016-01-01T00:00Z,2016-01-01T00:00:00Z,Camden,808531,171.0
Camden2016-02-01T00:00Z,2016-02-01T00:00:00Z,Camden,827590,169.0
Camden2016-03-01T00:00Z,2016-03-01T00:00:00Z,Camden,854686,438.0
Camden2016-04-01T00:00Z,2016-04-01T00:00:00Z,Camden,838254,133.0
Camden2016-05-01T00:00Z,2016-05-01T00:00:00Z,Camden,807401,114.0
Camden2016-06-01T00:00Z,2016-06-01T00:00:00Z,Camden,770905,193.0
Camden2016-07-01T00:00Z,2016-07-01T00:00:00Z,Camden,753956,163.0
Camden2016-08-01T00:00Z,2016-08-01T00:00:00Z,Camden,769512,136.0
