ID,DISTRITO,BARRIO,TIPO_VEHICULO,CLASIFICACION_AMBIENTAL,TIPO_CARBURANTE
18183598668,Villa de Vallecas,ENSANCHE DE VALLECAS,TURISMO,Cero Emisiones,ELECTRICO
18183936357,Villa de Vallecas,ENSANCHE DE VALLECAS,TURISMO,Cero Emisiones,ELECTRICO
18183777744,Villa de Vallecas,ENSANCHE DE VALLECAS,TURISMO,Cero Emisiones,ELECTRICO
18183184722,Villa de Vallecas,ENSANCHE DE VALLECAS,TURISMO,Cero Emisiones,ELECTRICO
17175444284,Villaverde,ANGELES,TURISMO,Cero Emisiones,ELECTRICO
17175668545,Villaverde,ANGELES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
17175928782,Villaverde,ANGELES,TURISMO,Cero Emisiones,ELECTRICO
17175871884,Villaverde,ANGELES,TURISMO,Cero Emisiones,ELECTRICO
17175809908,Villaverde,ANGELES,TURISMO,Cero Emisiones,ELECTRICO
13133572652,Puente de Vallecas,PALOMERAS BAJAS,TURISMO,Cero Emisiones,ELECTRICO
1313361046,Puente de Vallecas,PALOMERAS BAJAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
16166480887,Hortaleza,VALDEFUENTES,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
19191391993,Vicalvaro,CASCO HISTORICO DE VICALVARO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
19191553499,Vicalvaro,CASCO HISTORICO DE VICALVARO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
19191808411,Vicalvaro,CASCO HISTORICO DE VICALVARO,TURISMO,Cero Emisiones,ELECTRICO
19191838053,Vicalvaro,CASCO HISTORICO DE VICALVARO,TURISMO,Cero Emisiones,ELECTRICO
19191674542,Vicalvaro,CASCO HISTORICO DE VICALVARO,TURISMO,Cero Emisiones,ELECTRICO
19191523393,Vicalvaro,CASCO HISTORICO DE VICALVARO,TURISMO,Cero Emisiones,ELECTRICO
19191384435,Vicalvaro,CASCO HISTORICO DE VICALVARO,TURISMO,Cero Emisiones,ELECTRICO
19191255960,Vicalvaro,CASCO HISTORICO DE VICALVARO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
1919163830,Vicalvaro,CASCO HISTORICO DE VICALVARO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
19191326794,Vicalvaro,CASCO HISTORICO DE VICALVARO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
19191966579,Vicalvaro,CASCO HISTORICO DE VICALVARO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
19191529487,Vicalvaro,CASCO HISTORICO DE VICALVARO,TURISMO,Cero Emisiones,ELECTRICO
19191409857,Vicalvaro,CASCO HISTORICO DE VICALVARO,TURISMO,Cero Emisiones,ELECTRICO
19191141618,Vicalvaro,CASCO HISTORICO DE VICALVARO,TURISMO,Cero Emisiones,ELECTRICO
19192985353,Vicalvaro,VALDEBERNARDO,TURISMO,Cero Emisiones,ELECTRICO
19192775651,Vicalvaro,VALDEBERNARDO,TURISMO,Cero Emisiones,ELECTRICO
1919232641,Vicalvaro,VALDEBERNARDO,TURISMO,Cero Emisiones,ELECTRICO
19192141646,Vicalvaro,VALDEBERNARDO,TURISMO,Cero Emisiones,ELECTRICO
19192538292,Vicalvaro,VALDEBERNARDO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
19192326205,Vicalvaro,VALDEBERNARDO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
19192335646,Vicalvaro,VALDEBERNARDO,TURISMO,Cero Emisiones,ELECTRICO
1919258357,Vicalvaro,VALDEBERNARDO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
17171115854,Villaverde,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,TURISMO,Cero Emisiones,ELECTRICO
17171600149,Villaverde,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,TURISMO,Cero Emisiones,ELECTRICO
17171906269,Villaverde,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
18181350000,Villa de Vallecas,CASCO HISTORICO DE VALLECAS,TURISMO,Cero Emisiones,ELECTRICO
18181588714,Villa de Vallecas,CASCO HISTORICO DE VALLECAS,TURISMO,Cero Emisiones,ELECTRICO
18181234930,Villa de Vallecas,CASCO HISTORICO DE VALLECAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
18181486579,Villa de Vallecas,CASCO HISTORICO DE VALLECAS,TURISMO,Cero Emisiones,ELECTRICOS RANGO EXTENDIDO
18181467112,Villa de Vallecas,CASCO HISTORICO DE VALLECAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
13134155197,Puente de Vallecas,PALOMERAS SURESTE,TURISMO,Cero Emisiones,ELECTRICO
13134484157,Puente de Vallecas,PALOMERAS SURESTE,TURISMO,Cero Emisiones,ELECTRICO
13134208395,Puente de Vallecas,PALOMERAS SURESTE,TURISMO,Cero Emisiones,ELECTRICO
13134499147,Puente de Vallecas,PALOMERAS SURESTE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
13134466471,Puente de Vallecas,PALOMERAS SURESTE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
13134364594,Puente de Vallecas,PALOMERAS SURESTE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
13134996385,Puente de Vallecas,PALOMERAS SURESTE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
13134482100,Puente de Vallecas,PALOMERAS SURESTE,TURISMO,Cero Emisiones,ELECTRICO
13134431453,Puente de Vallecas,PALOMERAS SURESTE,TURISMO,Cero Emisiones,ELECTRICO
13134402254,Puente de Vallecas,PALOMERAS SURESTE,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
18182586837,Villa de Vallecas,SANTA EUGENIA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
19193411049,Vicalvaro,VALDERRIVAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
19193430260,Vicalvaro,VALDERRIVAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
19193301501,Vicalvaro,VALDERRIVAS,TURISMO,Cero Emisiones,ELECTRICO
19193628263,Vicalvaro,VALDERRIVAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
19193535175,Vicalvaro,VALDERRIVAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
18183678397,Villa de Vallecas,ENSANCHE DE VALLECAS,CAMION,Cero Emisiones,ELECTRICO
18183777772,Villa de Vallecas,ENSANCHE DE VALLECAS,TURISMO,Cero Emisiones,ELECTRICO
18183447398,Villa de Vallecas,ENSANCHE DE VALLECAS,TURISMO,Cero Emisiones,ELECTRICO
18183277776,Villa de Vallecas,ENSANCHE DE VALLECAS,TURISMO,Cero Emisiones,ELECTRICO
18183425386,Villa de Vallecas,ENSANCHE DE VALLECAS,TURISMO,Cero Emisiones,ELECTRICO
18183380312,Villa de Vallecas,ENSANCHE DE VALLECAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
18183562681,Villa de Vallecas,ENSANCHE DE VALLECAS,TURISMO,Cero Emisiones,ELECTRICO
18183213110,Villa de Vallecas,ENSANCHE DE VALLECAS,TURISMO,Cero Emisiones,ELECTRICO
18183608645,Villa de Vallecas,ENSANCHE DE VALLECAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
19194462315,Vicalvaro,EL CAÑAVERAL,TURISMO,Cero Emisiones,ELECTRICO
19194854373,Vicalvaro,EL CAÑAVERAL,TURISMO,Cero Emisiones,ELECTRICO
19194939765,Vicalvaro,EL CAÑAVERAL,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
19194297929,Vicalvaro,EL CAÑAVERAL,TURISMO,Cero Emisiones,ELECTRICO
19194802934,Vicalvaro,EL CAÑAVERAL,TURISMO,Cero Emisiones,ELECTRICO
19194817571,Vicalvaro,EL CAÑAVERAL,TURISMO,Cero Emisiones,ELECTRICO
19194320852,Vicalvaro,EL CAÑAVERAL,TURISMO,Cero Emisiones,ELECTRICO
19194664322,Vicalvaro,EL CAÑAVERAL,TURISMO,Cero Emisiones,ELECTRICO
19194376990,Vicalvaro,EL CAÑAVERAL,TURISMO,Cero Emisiones,ELECTRICOS RANGO EXTENDIDO
19194961295,Vicalvaro,EL CAÑAVERAL,TURISMO,Cero Emisiones,ELECTRICO
19194915290,Vicalvaro,EL CAÑAVERAL,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
1313588440,Puente de Vallecas,PORTAZGO,TURISMO,Cero Emisiones,ELECTRICO
13135226174,Puente de Vallecas,PORTAZGO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
13135281701,Puente de Vallecas,PORTAZGO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20201320235,San Blas - Canillejas,SIMANCAS,CAMION,Cero Emisiones,ELECTRICO
20201747945,San Blas - Canillejas,SIMANCAS,TURISMO,Cero Emisiones,ELECTRICO
20201858039,San Blas - Canillejas,SIMANCAS,TURISMO,Cero Emisiones,ELECTRICO
20201650691,San Blas - Canillejas,SIMANCAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20201990816,San Blas - Canillejas,SIMANCAS,TURISMO,Cero Emisiones,ELECTRICO
20201298200,San Blas - Canillejas,SIMANCAS,TURISMO,Cero Emisiones,ELECTRICO
20201159412,San Blas - Canillejas,SIMANCAS,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
19191569336,Vicalvaro,CASCO HISTORICO DE VICALVARO,TURISMO,Cero Emisiones,ELECTRICO
19191885716,Vicalvaro,CASCO HISTORICO DE VICALVARO,TURISMO,Cero Emisiones,ELECTRICO
19191820018,Vicalvaro,CASCO HISTORICO DE VICALVARO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
19191647484,Vicalvaro,CASCO HISTORICO DE VICALVARO,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
1717219020,Villaverde,SAN CRISTOBAL,TURISMO,Cero Emisiones,ELECTRICO
17172650058,Villaverde,SAN CRISTOBAL,TURISMO,Cero Emisiones,ELECTRICO
20202122520,San Blas - Canillejas,HELLIN,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20202361440,San Blas - Canillejas,HELLIN,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20202311490,San Blas - Canillejas,HELLIN,TURISMO,Cero Emisiones,ELECTRICO
17173778479,Villaverde,BUTARQUE,CAMION,Cero Emisiones,ELECTRICO
13136966493,Puente de Vallecas,NUMANCIA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
13136944178,Puente de Vallecas,NUMANCIA,TURISMO,Cero Emisiones,ELECTRICO
13136245277,Puente de Vallecas,NUMANCIA,TURISMO,Cero Emisiones,ELECTRICO
13136669440,Puente de Vallecas,NUMANCIA,TURISMO,Cero Emisiones,ELECTRICO
17173527105,Villaverde,BUTARQUE,TURISMO,Cero Emisiones,ELECTRICO
17173721832,Villaverde,BUTARQUE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
17173240089,Villaverde,BUTARQUE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
17173837078,Villaverde,BUTARQUE,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
19192291265,Vicalvaro,VALDEBERNARDO,TURISMO,Cero Emisiones,ELECTRICO
19192804038,Vicalvaro,VALDEBERNARDO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
19192257704,Vicalvaro,VALDEBERNARDO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
19192178180,Vicalvaro,VALDEBERNARDO,TURISMO,Cero Emisiones,ELECTRICO
14140846123,Moratalaz,--,TURISMO,Cero Emisiones,ELECTRICO
14140923598,Moratalaz,--,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
14140428021,Moratalaz,--,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
14141554528,Moratalaz,PAVONES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
14141508496,Moratalaz,PAVONES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
14141493340,Moratalaz,PAVONES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
14141821021,Moratalaz,PAVONES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20203455299,San Blas - Canillejas,AMPOSTA,TURISMO,Cero Emisiones,ELECTRICO
17174474928,Villaverde,LOS ROSALES,TURISMO,Cero Emisiones,ELECTRICO
1717444265,Villaverde,LOS ROSALES,TURISMO,Cero Emisiones,ELECTRICO
17174174228,Villaverde,LOS ROSALES,TURISMO,Cero Emisiones,ELECTRICO
1717473461,Villaverde,LOS ROSALES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
19193235521,Vicalvaro,VALDERRIVAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
191937632,Vicalvaro,VALDERRIVAS,TURISMO,Cero Emisiones,ELECTRICO
14142811185,Moratalaz,HORCAJO,TURISMO,Cero Emisiones,ELECTRICO
14142732764,Moratalaz,HORCAJO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
14142497315,Moratalaz,HORCAJO,TURISMO,Cero Emisiones,ELECTRICO
14142742153,Moratalaz,HORCAJO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
14142273166,Moratalaz,HORCAJO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
141427117,Moratalaz,HORCAJO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
14142466165,Moratalaz,HORCAJO,TURISMO,Cero Emisiones,ELECTRICO
20204304223,San Blas - Canillejas,ARCOS,TURISMO,Cero Emisiones,ELECTRICO
2020482307,San Blas - Canillejas,ARCOS,TURISMO,Cero Emisiones,ELECTRICO
20204665276,San Blas - Canillejas,ARCOS,TURISMO,Cero Emisiones,ELECTRICO
2020473833,San Blas - Canillejas,ARCOS,TURISMO,Cero Emisiones,ELECTRICO
20204579537,San Blas - Canillejas,ARCOS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
15153670990,Ciudad Lineal,QUINTANA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
15153120327,Ciudad Lineal,QUINTANA,TURISMO,Cero Emisiones,ELECTRICO
15153765959,Ciudad Lineal,QUINTANA,TURISMO,Cero Emisiones,ELECTRICO
15153399465,Ciudad Lineal,QUINTANA,TURISMO,Cero Emisiones,ELECTRICO
19194569444,Vicalvaro,EL CAÑAVERAL,CAMION,Cero Emisiones,ELECTRICO
20204364244,San Blas - Canillejas,ARCOS,TURISMO,Cero Emisiones,ELECTRICO
20204187937,San Blas - Canillejas,ARCOS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20204582456,San Blas - Canillejas,ARCOS,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
14143856950,Moratalaz,MARROQUINA,TURISMO,Cero Emisiones,ELECTRICO
14143497808,Moratalaz,MARROQUINA,TURISMO,Cero Emisiones,ELECTRICO
14143667401,Moratalaz,MARROQUINA,TURISMO,Cero Emisiones,ELECTRICO
14143368955,Moratalaz,MARROQUINA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
14143464394,Moratalaz,MARROQUINA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
14143119825,Moratalaz,MARROQUINA,TURISMO,Cero Emisiones,ELECTRICOS RANGO EXTENDIDO
1414342887,Moratalaz,MARROQUINA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
14143408687,Moratalaz,MARROQUINA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
14143139459,Moratalaz,MARROQUINA,TURISMO,Cero Emisiones,ELECTRICO
14143900531,Moratalaz,MARROQUINA,TURISMO,Cero Emisiones,ELECTRICO
19194568407,Vicalvaro,EL CAÑAVERAL,TURISMO,Cero Emisiones,ELECTRICO
19194899059,Vicalvaro,EL CAÑAVERAL,TURISMO,Cero Emisiones,ELECTRICO
19194924809,Vicalvaro,EL CAÑAVERAL,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
1919492230,Vicalvaro,EL CAÑAVERAL,TURISMO,Cero Emisiones,ELECTRICO
19194104589,Vicalvaro,EL CAÑAVERAL,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20205145854,San Blas - Canillejas,ROSAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20205675421,San Blas - Canillejas,ROSAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20205209307,San Blas - Canillejas,ROSAS,TURISMO,Cero Emisiones,ELECTRICO
20205903918,San Blas - Canillejas,ROSAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20205632670,San Blas - Canillejas,ROSAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20205448575,San Blas - Canillejas,ROSAS,TURISMO,Cero Emisiones,ELECTRICO
17175838717,Villaverde,ANGELES,TURISMO,Cero Emisiones,ELECTRICO
17175852197,Villaverde,ANGELES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
17175194569,Villaverde,ANGELES,TURISMO,Cero Emisiones,ELECTRICO
17175499087,Villaverde,ANGELES,TURISMO,Cero Emisiones,ELECTRICO
14144772148,Moratalaz,MEDIA LEGUA,TURISMO,Cero Emisiones,ELECTRICO
14144662811,Moratalaz,MEDIA LEGUA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
14144551478,Moratalaz,MEDIA LEGUA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
14144718999,Moratalaz,MEDIA LEGUA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
14144661607,Moratalaz,MEDIA LEGUA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
14144642070,Moratalaz,MEDIA LEGUA,TURISMO,Cero Emisiones,ELECTRICO
20201184840,San Blas - Canillejas,SIMANCAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20201309753,San Blas - Canillejas,SIMANCAS,TURISMO,Cero Emisiones,ELECTRICO
20201199958,San Blas - Canillejas,SIMANCAS,TURISMO,Cero Emisiones,ELECTRICO
20201550427,San Blas - Canillejas,SIMANCAS,TURISMO,Cero Emisiones,ELECTRICO
20201830947,San Blas - Canillejas,SIMANCAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20201683362,San Blas - Canillejas,SIMANCAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20201167526,San Blas - Canillejas,SIMANCAS,TURISMO,Cero Emisiones,ELECTRICO
20201291597,San Blas - Canillejas,SIMANCAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20201657289,San Blas - Canillejas,SIMANCAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20201719045,San Blas - Canillejas,SIMANCAS,TURISMO,Cero Emisiones,ELECTRICO
2020179455,San Blas - Canillejas,SIMANCAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20201525937,San Blas - Canillejas,SIMANCAS,TURISMO,Cero Emisiones,ELECTRICO
14145101502,Moratalaz,FONTARRON,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
18181396061,Villa de Vallecas,CASCO HISTORICO DE VALLECAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
18181973851,Villa de Vallecas,CASCO HISTORICO DE VALLECAS,TURISMO,Cero Emisiones,ELECTRICO
18181205754,Villa de Vallecas,CASCO HISTORICO DE VALLECAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
18181232050,Villa de Vallecas,CASCO HISTORICO DE VALLECAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
18181342078,Villa de Vallecas,CASCO HISTORICO DE VALLECAS,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
20202267047,San Blas - Canillejas,HELLIN,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20206966820,San Blas - Canillejas,REJAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20206647625,San Blas - Canillejas,REJAS,TURISMO,Cero Emisiones,ELECTRICO
20206126057,San Blas - Canillejas,REJAS,TURISMO,Cero Emisiones,ELECTRICO
20206502245,San Blas - Canillejas,REJAS,TURISMO,Cero Emisiones,ELECTRICO
2020699823,San Blas - Canillejas,REJAS,TURISMO,Cero Emisiones,ELECTRICO
20206164868,San Blas - Canillejas,REJAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20206800763,San Blas - Canillejas,REJAS,TURISMO,Cero Emisiones,ELECTRICOS RANGO EXTENDIDO
20206691023,San Blas - Canillejas,REJAS,TURISMO,Cero Emisiones,ELECTRICO
20206853299,San Blas - Canillejas,REJAS,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
14146639506,Moratalaz,VINATEROS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
14146829402,Moratalaz,VINATEROS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
15150977982,Ciudad Lineal,--,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20207695455,San Blas - Canillejas,CANILLEJAS,TURISMO,Cero Emisiones,ELECTRICO
20207705951,San Blas - Canillejas,CANILLEJAS,TURISMO,Cero Emisiones,ELECTRICO
20207126238,San Blas - Canillejas,CANILLEJAS,TURISMO,Cero Emisiones,ELECTRICO
20207121015,San Blas - Canillejas,CANILLEJAS,TURISMO,Cero Emisiones,ELECTRICO
20207338989,San Blas - Canillejas,CANILLEJAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20207315268,San Blas - Canillejas,CANILLEJAS,TURISMO,Cero Emisiones,ELECTRICO
20204431931,San Blas - Canillejas,ARCOS,TURISMO,Cero Emisiones,ELECTRICO
20204876614,San Blas - Canillejas,ARCOS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20204268128,San Blas - Canillejas,ARCOS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20204957528,San Blas - Canillejas,ARCOS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20204491248,San Blas - Canillejas,ARCOS,TURISMO,Cero Emisiones,ELECTRICO
20204439242,San Blas - Canillejas,ARCOS,TURISMO,Cero Emisiones,ELECTRICO
20204135394,San Blas - Canillejas,ARCOS,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
2020421218,San Blas - Canillejas,ARCOS,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
18182867111,Villa de Vallecas,SANTA EUGENIA,TURISMO,Cero Emisiones,ELECTRICO
18182237177,Villa de Vallecas,SANTA EUGENIA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
18182240427,Villa de Vallecas,SANTA EUGENIA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
18182971962,Villa de Vallecas,SANTA EUGENIA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
18182280512,Villa de Vallecas,SANTA EUGENIA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
18182625368,Villa de Vallecas,SANTA EUGENIA,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
15151792819,Ciudad Lineal,VENTAS,TURISMO,Cero Emisiones,ELECTRICO
15151928853,Ciudad Lineal,VENTAS,TURISMO,Cero Emisiones,ELECTRICO
15151103021,Ciudad Lineal,VENTAS,TURISMO,Cero Emisiones,ELECTRICO
15151972378,Ciudad Lineal,VENTAS,TURISMO,Cero Emisiones,ELECTRICO
15151132101,Ciudad Lineal,VENTAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
15151496651,Ciudad Lineal,VENTAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
18183160129,Villa de Vallecas,ENSANCHE DE VALLECAS,CAMION,Cero Emisiones,ELECTRICO
20207714493,San Blas - Canillejas,CANILLEJAS,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
18183412336,Villa de Vallecas,ENSANCHE DE VALLECAS,TURISMO,Cero Emisiones,ELECTRICO
18183311529,Villa de Vallecas,ENSANCHE DE VALLECAS,TURISMO,Cero Emisiones,ELECTRICO
18183764723,Villa de Vallecas,ENSANCHE DE VALLECAS,TURISMO,Cero Emisiones,ELECTRICO
18183978862,Villa de Vallecas,ENSANCHE DE VALLECAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
18183728020,Villa de Vallecas,ENSANCHE DE VALLECAS,TURISMO,Cero Emisiones,ELECTRICOS RANGO EXTENDIDO
18183176825,Villa de Vallecas,ENSANCHE DE VALLECAS,TURISMO,Cero Emisiones,ELECTRICO
18183590476,Villa de Vallecas,ENSANCHE DE VALLECAS,TURISMO,Cero Emisiones,ELECTRICO
18183468661,Villa de Vallecas,ENSANCHE DE VALLECAS,TURISMO,Cero Emisiones,ELECTRICO
18183288174,Villa de Vallecas,ENSANCHE DE VALLECAS,TURISMO,Cero Emisiones,ELECTRICOS RANGO EXTENDIDO
18183171611,Villa de Vallecas,ENSANCHE DE VALLECAS,TURISMO,Cero Emisiones,ELECTRICO
18183711683,Villa de Vallecas,ENSANCHE DE VALLECAS,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
15152530352,Ciudad Lineal,PUEBLO NUEVO,CAMION,Cero Emisiones,ELECTRICO
20208759223,San Blas - Canillejas,EL SALVADOR,TURISMO,Cero Emisiones,ELECTRICO
20208311739,San Blas - Canillejas,EL SALVADOR,TURISMO,Cero Emisiones,ELECTRICO
20208333728,San Blas - Canillejas,EL SALVADOR,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20208306249,San Blas - Canillejas,EL SALVADOR,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20208817728,San Blas - Canillejas,EL SALVADOR,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20208786397,San Blas - Canillejas,EL SALVADOR,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
20208595091,San Blas - Canillejas,EL SALVADOR,TURISMO,Cero Emisiones,ELECTRICO
20208854882,San Blas - Canillejas,EL SALVADOR,TURISMO,Cero Emisiones,ELECTRICO
15152797740,Ciudad Lineal,PUEBLO NUEVO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
1515290678,Ciudad Lineal,PUEBLO NUEVO,TURISMO,Cero Emisiones,ELECTRICO
15152844241,Ciudad Lineal,PUEBLO NUEVO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
15152945420,Ciudad Lineal,PUEBLO NUEVO,TURISMO,Cero Emisiones,ELECTRICOS RANGO EXTENDIDO
15152801854,Ciudad Lineal,PUEBLO NUEVO,TURISMO,Cero Emisiones,ELECTRICO
21211322773,Barajas,ALAMEDA DE OSUNA,TURISMO,Cero Emisiones,ELECTRICO
