ID,COD-DISTRITO,DISTRITO,COD-BARRIO,BARRIO,VIA,NUMERO,COLOR,L-B,PLAZAS
B-13739,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LAS CALAS,15,Verde,Línea,"1"
B-13740,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LAS CALAS,17,Verde,Línea,"1"
B-13741,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LAS CALAS,20,Verde,Línea,"1"
B-13742,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LAS CALAS,22,Verde,Línea,"4"
B-13743,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CASTELLANA,144,Verde,Línea,"10"
B-13744,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CASTELLANA,146,Verde,Línea,"4"
B-13745,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CASTELLANA,146,Verde,Línea,"1"
B-13746,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CASTELLANA,146,Azul,Línea,"5"
B-13747,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CASTELLANA,148,Verde,Línea,"2"
B-13748,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CASTELLANA,148,Verde,Línea,"1"
B-13749,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CASTELLANA,148,Azul,Línea,"3"
B-13750,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CASTELLANA,148,Azul,Línea,"5"
B-13751,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CASTELLANA,150,Azul,Línea,"1"
B-13752,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CASTELLANA,150,Azul,Línea,"1"
B-13753,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CASTELLANA,156,Verde,Línea,"4"
B-13754,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CASTELLANA,156,Azul,Línea,"1"
B-13755,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CASTELLANA,156,Azul,Línea,"1"
B-13756,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CASTELLANA,156,Azul,Línea,"1"
B-13757,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CASTELLANA,158,Azul,Línea,"5"
B-13758,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CASTELLANA,160,Azul,Línea,"5"
B-13759,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CASTELLANA,,Azul,Línea,"3"
B-13760,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CASTELLANA,,Azul,Línea,"5"
B-13761,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CASTELLANA,,Azul,Línea,"5"
B-13762,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CASTELLANA,,Azul,Línea,"3"
B-13763,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CASTELLANA,,Azul,Batería,"1"
B-13764,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CASTELLANA,,Azul,Batería,"7"
B-13765,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE CASTREJON,7,Verde,Línea,"6"
B-13766,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LAS CELINDAS,2,Verde,Línea,"2"
B-13767,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LAS CELINDAS,4,Verde,Línea,"2"
B-13768,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LAS CELINDAS,23,Verde,Línea,"8"
B-13769,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LAS CELINDAS,29,Verde,Línea,"1"
B-13770,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LAS CELINDAS,33,Verde,Línea,"3"
B-13771,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LAS CELINDAS,43,Verde,Línea,"10"
B-13772,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE CEREDA,,Verde,Línea,"6"
B-13773,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE CEREDA,,Verde,Línea,"6"
B-13774,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CEREZOS,1,Azul,Línea,"9"
B-13775,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CEREZOS,3,Verde,Línea,"5"
B-13776,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CEREZOS,5,Azul,Línea,"6"
B-13777,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CEREZOS,7,Verde,Línea,"2"
B-13778,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CEREZOS,17,Azul,Línea,"12"
B-13779,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CEREZOS,19,Verde,Línea,"12"
B-13780,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CEREZOS,31,Verde,Línea,"9"
B-13781,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CEREZOS,35,Azul,Línea,"13"
B-13782,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CEREZOS,41,Verde,Línea,"9"
B-13783,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CEREZOS,,Verde,Batería,"6"
B-13784,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CEREZOS,,Verde,Línea,"9"
B-13785,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CEREZOS,,Verde,Línea,"14"
B-13786,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CEREZOS,,Verde,Línea,"14"
B-13787,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,PASEO CEREZOS,,Verde,Línea,"3"
B-13788,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE CHILE,1,Verde,Línea,"8"
B-13789,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE CHILE,2,Verde,Línea,"2"
B-13790,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE CHILE,4,Verde,Línea,"3"
B-13791,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE CHILE,5,Verde,Línea,"8"
B-13792,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE CHILE,5,Verde,Línea,"5"
B-13793,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE CHILE,5,Verde,Línea,"3"
B-13794,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE CHILE,6,Verde,Línea,"4"
B-13795,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE CHILE,7,Verde,Línea,"1"
B-13796,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE CHILE,9,Verde,Línea,"19"
B-13797,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE CHILE,12,Verde,Batería,"4"
B-13798,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE CHILE,12,Verde,Batería,"3"
B-13799,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE CHILE,13,Verde,Línea,"1"
B-13800,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE CHILE,13,Verde,Línea,"4"
B-13801,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE CHILE,15,Verde,Línea,"7"
B-13802,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE CHILE,17,Verde,Línea,"2"
B-13803,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE CHILE,17,Verde,Línea,"1"
B-13804,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE CHILE,17,Verde,Línea,"1"
B-13805,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE CHILE,18,Verde,Línea,"10"
B-13806,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE CHILE,19,Verde,Línea,"7"
B-13807,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE CHILE,19,Verde,Batería,"26"
B-13808,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE CHILE,24,Verde,Batería,"18"
B-13809,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COCHABAMBA,2,Verde,Batería,"5"
B-13810,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COCHABAMBA,2,Verde,Batería,"3"
B-13811,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COCHABAMBA,6,Verde,Batería,"10"
B-13812,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COCHABAMBA,14,Verde,Línea,"10"
B-13813,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COCHABAMBA,15,Verde,Batería,"1"
B-13814,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COCHABAMBA,17,Verde,Línea,"6"
B-13815,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COCHABAMBA,18,Verde,Línea,"7"
B-13816,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COCHABAMBA,18,Verde,Línea,"2"
B-13817,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COCHABAMBA,19,Verde,Línea,"2"
B-13818,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COCHABAMBA,20,Verde,Línea,"20"
B-13819,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COCHABAMBA,22,Verde,Línea,"5"
B-13820,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COCHABAMBA,24,Verde,Línea,"5"
B-13821,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COCHABAMBA,24,Verde,Línea,"1"
B-13822,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COCHABAMBA,24,Verde,Línea,"1"
B-13823,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COCHABAMBA,4 B,Verde,Batería,"2"
B-13824,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,3,Verde,Batería,"5"
B-13825,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,3,Azul,Batería,"1"
B-13826,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,5,Azul,Batería,"3"
B-13827,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,5,Azul,Batería,"3"
B-13828,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,6,Verde,Batería,"20"
B-13829,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,8,Verde,Batería,"8"
B-13830,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,9,Azul,Batería,"8"
B-13831,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,10,Verde,Batería,"7"
B-13832,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,11,Azul,Batería,"10"
B-13833,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,12,Verde,Batería,"8"
B-13834,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,14,Verde,Línea,"5"
B-13835,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,16,Verde,Línea,"10"
B-13836,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,17,Azul,Batería,"36"
B-13837,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,18,Verde,Línea,"3"
B-13838,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,20,Verde,Línea,"7"
B-13839,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,24,Verde,Línea,"7"
B-13840,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,24,Verde,Línea,"5"
B-13841,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,24,Verde,Línea,"1"
B-13842,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,25,Verde,Línea,"7"
B-13843,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,26,Verde,Batería,"13"
B-13844,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,26,Verde,Línea,"2"
B-13845,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,27,Verde,Línea,"5"
B-13846,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,28,Verde,Línea,"8"
B-13847,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,32,Verde,Línea,"7"
B-13848,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,33,Verde,Línea,"22"
B-13849,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,34,Verde,Línea,"1"
B-13850,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,34,Verde,Línea,"1"
B-13851,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,36,Verde,Línea,"5"
B-13852,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,38,Verde,Línea,"6"
B-13853,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,38,Verde,Línea,"1"
B-13854,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,38,Verde,Línea,"2"
B-13855,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,38,Verde,Línea,"1"
B-13856,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,38,Verde,Línea,"1"
B-13857,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,40,Verde,Batería,"5"
B-13858,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,43,Verde,Línea,"6"
B-13859,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,46,Verde,Batería,"28"
B-13860,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,47,Verde,Línea,"19"
B-13861,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,48,Verde,Batería,"7"
B-13862,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,51,Verde,Batería,"24"
B-13863,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,51,Verde,Línea,"4"
B-13864,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,52,Verde,Línea,"8"
B-13865,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,52,Verde,Batería,"3"
B-13866,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,52,Verde,Batería,"7"
B-13867,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,53,Verde,Línea,"11"
B-13868,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,55,Verde,Línea,"7"
B-13869,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,57,Verde,Línea,"3"
B-13870,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,61,Verde,Batería,"2"
B-13871,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,61,Verde,Línea,"5"
B-13872,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,62,Verde,Batería,"7"
B-13873,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,62,Verde,Batería,"6"
B-13874,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,62,Verde,Batería,"14"
B-13875,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,63,Verde,Línea,"10"
B-13876,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,63,Verde,Batería,"3"
B-13877,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,,Verde,Batería,"4"
B-13878,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,,Verde,Batería,"3"
B-13879,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COLOMBIA,,Verde,Batería,"2"
B-13880,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,AVENIDA CONCHA ESPINA,9,Verde,Línea,"22"
B-13881,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,AVENIDA CONCHA ESPINA,49,Verde,Línea,"9"
B-13882,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,AVENIDA CONCHA ESPINA,49,Verde,Línea,"3"
B-13883,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,AVENIDA CONCHA ESPINA,53,Verde,Línea,"1"
B-13884,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,AVENIDA CONCHA ESPINA,55,Verde,Línea,"7"
B-13885,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,AVENIDA CONCHA ESPINA,59,Verde,Línea,"4"
B-13886,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,AVENIDA CONCHA ESPINA,61,Verde,Línea,"3"
B-13887,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,AVENIDA CONCHA ESPINA,63,Verde,Línea,"1"
B-13888,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,AVENIDA CONCHA ESPINA,63,Verde,Línea,"3"
B-13889,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,AVENIDA CONCHA ESPINA,65,Verde,Línea,"2"
B-13890,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,AVENIDA CONCHA ESPINA,67,Verde,Línea,"1"
B-13891,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,AVENIDA CONCHA ESPINA,67,Verde,Línea,"4"
B-13892,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,AVENIDA CONCHA ESPINA,69,Verde,Línea,"6"
B-13893,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,AVENIDA CONCHA ESPINA,39 B,Verde,Línea,"3"
B-13894,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,AVENIDA CONCHA ESPINA,,Verde,Línea,"1"
B-13895,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,AVENIDA CONCHA ESPINA,,Verde,Línea,"10"
B-13896,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LOS CONDES DEL VAL,2,Verde,Línea,"4"
B-13897,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LOS CONDES DEL VAL,3,Verde,Línea,"2"
B-13898,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LOS CONDES DEL VAL,3,Verde,Línea,"3"
B-13899,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LOS CONDES DEL VAL,4,Verde,Línea,"1"
B-13900,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LOS CONDES DEL VAL,6,Verde,Línea,"5"
B-13901,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LOS CONDES DEL VAL,9,Verde,Línea,"8"
B-13902,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LOS CONDES DEL VAL,11,Verde,Línea,"2"
B-13903,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LOS CONDES DEL VAL,13,Verde,Línea,"2"
B-13904,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LOS CONDES DEL VAL,14,Verde,Línea,"7"
B-13905,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LOS CONDES DEL VAL,15,Verde,Línea,"4"
B-13906,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LOS CONDES DEL VAL,16,Verde,Línea,"13"
B-13907,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LOS CONDES DEL VAL,18,Verde,Línea,"2"
B-13908,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LOS CONDES DEL VAL,26,Verde,Línea,"3"
B-13909,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LOS CONDES DEL VAL,30,Verde,Línea,"3"
B-13910,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LOS CONDES DEL VAL,32,Verde,Línea,"4"
B-13911,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LOS CONDES DEL VAL,32,Verde,Línea,"18"
B-13912,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LOS CONDES DEL VAL,34,Verde,Línea,"9"
B-13913,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COSTA RICA,18,Verde,Línea,"5"
B-13914,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COSTA RICA,22,Verde,Línea,"9"
B-13915,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COSTA RICA,26,Verde,Línea,"3"
B-13916,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COSTA RICA,26,Verde,Línea,"2"
B-13917,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COSTA RICA,28,Verde,Línea,"5"
B-13918,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COSTA RICA,30,Verde,Línea,"1"
B-13919,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE COSTA RICA,30,Verde,Línea,"1"
B-13920,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE CUARTA,3,Verde,Línea,"3"
B-13921,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE CUARTA,4,Verde,Línea,"3"
B-13922,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE CUARTA,9,Verde,Línea,"1"
B-13923,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE CUARTA,9,Verde,Línea,"7"
B-13924,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE CUARTA,14,Verde,Línea,"3"
B-13925,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE CUARTA,18,Verde,Línea,"3"
B-13926,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE CUARTA,22,Verde,Línea,"1"
B-13927,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE CUARTA,24,Verde,Línea,"1"
B-13928,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE CUARTA,24,Verde,Línea,"3"
B-13929,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE CUARTA,32,Verde,Línea,"3"
B-13930,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE CUARTA,32,Verde,Línea,"1"
B-13931,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE CUARTA,,Verde,Línea,"4"
B-13932,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DECIMA,2,Verde,Línea,"4"
B-13933,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DECIMA,7,Verde,Línea,"13"
B-13934,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL DOCTOR FLEMING,1,Verde,Línea,"2"
B-13935,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL DOCTOR FLEMING,1,Verde,Batería,"3"
B-13936,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL DOCTOR FLEMING,1,Verde,Batería,"5"
B-13937,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL DOCTOR FLEMING,1,Verde,Línea,"2"
B-13938,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL DOCTOR FLEMING,2,Verde,Línea,"2"
B-13939,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL DOCTOR FLEMING,3,Verde,Batería,"4"
B-13940,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL DOCTOR FLEMING,4,Verde,Línea,"14"
B-13941,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL DOCTOR FLEMING,6,Verde,Línea,"3"
B-13942,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL DOCTOR FLEMING,6,Verde,Batería,"5"
B-13943,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL DOCTOR FLEMING,6,Azul,Línea,"12"
B-13944,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL DOCTOR FLEMING,7,Azul,Línea,"2"
B-13945,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL DOCTOR FLEMING,9,Azul,Línea,"3"
B-13946,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL DOCTOR FLEMING,11,Verde,Línea,"1"
B-13947,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL DOCTOR FLEMING,11,Verde,Línea,"4"
B-13948,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL DOCTOR FLEMING,11,Verde,Línea,"1"
B-13949,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL DOCTOR FLEMING,11,Verde,Línea,"5"
B-13950,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL DOCTOR FLEMING,14,Verde,Línea,"1"
B-13951,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL DOCTOR FLEMING,14,Azul,Línea,"1"
B-13952,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL DOCTOR FLEMING,15,Verde,Línea,"37"
B-13953,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL DOCTOR FLEMING,16,Verde,Línea,"2"
B-13954,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL DOCTOR FLEMING,,Verde,Batería,"15"
B-13955,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL DOCTOR FLEMING,,Verde,Línea,"5"
B-13956,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL DOCTOR FLEMING,,Verde,Línea,"2"
B-13957,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL DOCTOR FLEMING,,Verde,Batería,"32"
B-13958,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DEL DOCTOR FLEMING,,Verde,Batería,"11"
B-13959,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,TRAVESIA DOCTOR FLEMING,,Verde,Línea,"6"
B-13960,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LAS ENDRINAS,1,Verde,Línea,"4"
B-13961,05,CHAMARTÍN,05-04,HISPANOAMÉRICA,CALLE DE LAS ENDRINAS,1,Verde,Línea,"1"
