Distrito	Barrio	Dirección	Tipo de Reserva	Línea / Batería	Número de Plazas
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE LA PICARA MOLINERA	PMR	Línea	2
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE LA TABERNERA DEL PUERTO, 22	PMR	Batería	2
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE LA TABERNERA DEL PUERTO, 26	PMR	Batería	2
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE LA TABERNERA DEL PUERTO, 26	PMR	Batería	2
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE LA TABERNERA DEL PUERTO	PMR	Batería	2
17  VILLAVERDE	17-05 LOS ÁNGELES	AVENIDA  DE LA VERBENA DE LA PALOMA, 2	PMR	unknown	
17  VILLAVERDE	17-05 LOS ÁNGELES	AVENIDA  DE LA VERBENA DE LA PALOMA, 7	PMR	Línea	1
17  VILLAVERDE	17-05 LOS ÁNGELES	AVENIDA  DE LA VERBENA DE LA PALOMA, 8	PMR	Línea	1
17  VILLAVERDE	17-05 LOS ÁNGELES	AVENIDA  DE LA VERBENA DE LA PALOMA, 9	PMR	Batería	1
17  VILLAVERDE	17-05 LOS ÁNGELES	AVENIDA  DE LA VERBENA DE LA PALOMA, 18	PMR	Batería	1
17  VILLAVERDE	17-05 LOS ÁNGELES	AVENIDA  DE LA VERBENA DE LA PALOMA, 19	PMR	Batería	1
17  VILLAVERDE	17-05 LOS ÁNGELES	AVENIDA  DE LA VERBENA DE LA PALOMA, 27	PMR	Batería	5
17  VILLAVERDE	17-05 LOS ÁNGELES	AVENIDA  DE LA VERBENA DE LA PALOMA	PMR	Batería	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE LAGUNA RODRIGO, 7	PMR	Línea	1
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DE LAS CAMAS, 2	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE LAS NAVAS DE BUITRAGO, 13	PMR	unknown	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE LAS NAVAS DE BUITRAGO	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CAMINO  DE LEGANES, 9	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CAMINO  DE LEGANES, 31	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	TRAVESIA  DE LEGANES	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE LAS LENGUAS, 27	PMR	Línea	2
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE LAS LENGUAS, 29	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE LAS LENGUAS, 4 B	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE LEONOR GONGORA, 9	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE LEONOR GONGORA, 27	PMR	Línea	2
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE LEONOR GONGORA, 66	PMR	Línea	1
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE LEZO, 8	PMR	Línea	2
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE LEZO, 12	PMR	Línea	1
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE LILLO, 1	PMR	Batería	1
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE LILLO, 36	PMR	Batería	2
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE LILLO, 42	PMR	Batería	1
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE LILLO	PMR	Batería	1
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DE LA LIMONITA, 4	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE LITAGO, 2	PMR	Línea	1
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE LITOS, 23	PMR	unknown	1
17  VILLAVERDE	17-03 BUTARQUE	AVENIDA  DE LOS ROSALES, 80	PMR	Batería	1
17  VILLAVERDE	17-03 BUTARQUE	AVENIDA  DE LOS ROSALES, 92	PMR	Batería	3
17  VILLAVERDE	17-03 BUTARQUE	AVENIDA  DE LOS ROSALES, 101	PMR	Batería	1
17  VILLAVERDE	17-03 BUTARQUE	AVENIDA  DE LOS ROSALES, 113	PMR	Línea	2
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE LUBIAN, 2	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE LUBIAN, 18	PMR	unknown	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE LA MAGNESIA, 17	PMR	unknown	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE MANOLA Y ROSARIO, 1	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE MANOLA Y ROSARIO, 7	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE MANOLA Y ROSARIO, 25	PMR	Línea	2
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE MANUEL LABORDA, 12	PMR	unknown	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE LAS MAREAS, 26	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE MARIA BARRIENTOS, 10	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE MARIA CALLAS, 4	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE MARIA CALLAS, 10	PMR	unknown	2
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE MARIA DE ECHARRI, 1	PMR	Línea	2
17  VILLAVERDE	17-02 SAN CRISTÓBAL	PASEO  DE MARIA DROC	PMR	Batería	1
17  VILLAVERDE	17-02 SAN CRISTÓBAL	PASEO  DE MARIA DROC	PMR	Batería	2
17  VILLAVERDE	17-02 SAN CRISTÓBAL	PASEO  DE MARIA DROC	PMR	Batería	3
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE MARIA MARTINEZ OVIOL, 7	PMR	Línea	2
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE MARIA ORUE, 5	PMR	Línea	2
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DE MARIANO MATESANZ, 8	PMR	Línea	1
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DE MARICARA, 13	PMR	Línea	1
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DE MARICARA, 21	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DEL MARISCAL GUTIERREZ DE OTERO, 1	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DEL MARISCAL GUTIERREZ DE OTERO, 1	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE MARTINEZ OVIOL, 16	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE MARTINEZ OVIOL, 30	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE MARTINEZ OVIOL, 42	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE MARTINEZ OVIOL, 66	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE MARTINEZ OVIOL, 74	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE MARTINEZ OVIOL, 74	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE MARTINEZ SECO, 44	PMR	Línea	1
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DEL MATACHEL, 16	PMR	Línea	2
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE MENASALBAS, 8	PMR	unknown	1
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE MENASALBAS, 8	PMR	Batería	1
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE MENASALBAS, 10	PMR	Línea	1
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE MENASALBAS	PMR	Batería	1
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE MENASALBAS	PMR	Línea	1
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE MENASALBAS	PMR	Línea	3
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DEL METAL, 4	PMR	Línea	1
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DE LA MICA, 7 A	PMR	Línea	2
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DE LA MICA, 17	PMR	Línea	1
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DE LA MICA, 22	PMR	Batería	2
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DE MIGUEL SOLAS, 1	PMR	unknown	
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DE MIGUEL SOLAS, 3	PMR	Línea	1
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DE MIGUEL SOLAS, 13	PMR	Batería	1
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DE MIGUEL SOLAS, 25	PMR	Línea	2
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DE MIGUEL SOLAS, 27	PMR	Batería	1
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DE MIGUEL SOLAS, 45	PMR	Batería	3
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DE MIGUEL SOLAS, 45	PMR	Línea	1
17  VILLAVERDE	17-02 SAN CRISTÓBAL	CALLE  DE MONCADA, 101	PMR	unknown	1
17  VILLAVERDE	17-02 SAN CRISTÓBAL	CALLE  DE MONCADA, 101	PMR	Batería	3
17  VILLAVERDE	17-02 SAN CRISTÓBAL	CALLE  DE MONCADA, 104	PMR	unknown	1
17  VILLAVERDE	17-02 SAN CRISTÓBAL	CALLE  DE MONCADA, 105	PMR	Batería	3
17  VILLAVERDE	17-02 SAN CRISTÓBAL	CALLE  DE MONCADA, 110	PMR	Batería	2
17  VILLAVERDE	17-02 SAN CRISTÓBAL	CALLE  DE MONCADA, 110	PMR	Línea	1
17  VILLAVERDE	17-02 SAN CRISTÓBAL	CALLE  DE MONCADA, 115	PMR	unknown	1
17  VILLAVERDE	17-02 SAN CRISTÓBAL	CALLE  DE MONCADA, 122	PMR	Batería	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE LA NAVEGACION, 14	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE LA NAVEGACION, 16	PMR	Línea	1
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DEL NIQUEL, 10	PMR	Línea	2
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DEL NIQUEL, 12	PMR	Línea	1
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DEL NIQUEL, 20	PMR	Línea	2
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE NUÑO GOMEZ, 3	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DEL OASIS, 13 B	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE LAS OLAS, 9	PMR	Batería	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE LAS OLAS, 54	PMR	Línea	1
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE ORIO, 11	PMR	Línea	2
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DEL ORO, 8	PMR	Línea	1
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DEL ORO	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	AVENIDA OROVILLA, 44	PMR	unknown	1
17  VILLAVERDE	17-04 LOS ROSALES	AVENIDA OROVILLA, 47	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	AVENIDA OROVILLA, 56	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	AVENIDA OROVILLA, 59	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	AVENIDA OROVILLA, 63	PMR	Línea	2
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DEL OXIGENO, 20	PMR	unknown	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DEL OXIGENO, 26	PMR	Línea	2
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DEL OXIGENO, 40	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DEL OXIGENO, 46	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE PALOMARES, 19	PMR	Línea	2
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE PALOMARES, 33	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE PALOMARES, 46	PMR	unknown	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE PALOMARES, 67	PMR	unknown	2
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE PALOMARES, 68	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE PALOMARES, 77	PMR	Línea	1
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE PAN Y TOROS, 11	PMR	unknown	1
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE PAN Y TOROS, 24	PMR	Línea	1
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE PAN Y TOROS, 32	PMR	Batería	2
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE PAN Y TOROS, 40	PMR	Batería	2
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE PAN Y TOROS, 56	PMR	Línea	2
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE PAN Y TOROS, 62	PMR	unknown	1
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE PAN Y TOROS, 6 B	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE PARVILLAS ALTAS, 4	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLEJON  DE PARVILLAS ALTAS, Fte 2	PMR	unknown	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE PARVILLAS BAJAS, 21	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE PARVILLAS BAJAS, 39	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	PLAZA  DE PARVILLAS, 4	PMR	unknown	1
17  VILLAVERDE	17-02 SAN CRISTÓBAL	CALLE  DE PATERNA, 19	PMR	Batería	2
17  VILLAVERDE	17-02 SAN CRISTÓBAL	CALLE  DE PATERNA, 25	PMR	Línea	2
17  VILLAVERDE	17-02 SAN CRISTÓBAL	CALLE  DE PATERNA, 28	PMR	Línea	1
17  VILLAVERDE	17-02 SAN CRISTÓBAL	CALLE  DE PATERNA, 53	PMR	Batería	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE PEDRO JIMENEZ, 6	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE PEDRO JIMENEZ, 10	PMR	Línea	3
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE PEDRO JIMENEZ, 16	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE PEDRO JIMENEZ, 18	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE PEDRO JIMENEZ, 19	PMR	Línea	2
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE PEDRO JIMENEZ, 19 D	PMR	unknown	1
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DEL PEREJIL, 12	PMR	unknown	3
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE PILAR LORENGAR, 15	PMR	Línea	1
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE LA PIMIENTA, 9	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE PIÑUECAR	PMR	Batería	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE PIÑUECAR	PMR	Batería	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	PASEO PLATA Y CASTAÑAR, 9	PMR	unknown	2
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	PASEO PLATA Y CASTAÑAR, 26	PMR	Batería	2
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	PASEO PLATA Y CASTAÑAR, 28	PMR	unknown	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE LA PLATA, 12	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DEL PLATINO, 24	PMR	unknown	2
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DEL PLATINO, 30	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DEL PLATINO, 37	PMR	Línea	1
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DE LA POTASA, 6	PMR	Línea	1
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DE LA POTASA, 25	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE POTES, 3	PMR	Batería	2
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE POTES, 9	PMR	Batería	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE POTES, 15	PMR	Batería	3
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE PRINCIPAL, 11	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE PRINCIPAL, 11	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE PROTOGINA, 4	PMR	Línea	2
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE PROTOGINA, 10	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE PUEBLA DE SANABRIA, 1	PMR	Batería	2
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE PUEBLA DE SANABRIA, 10	PMR	Batería	3
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE PUEBLA DE SANABRIA, 16	PMR	unknown	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE PUEBLA DE SANABRIA, 19	PMR	Batería	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE PUEBLA DE SANABRIA	PMR	Batería	3
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE PUEBLA DE SANABRIA	PMR	Batería	3
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE PUEBLA DE SANABRIA	PMR	Batería	3
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DEL PUENTE DE VIZCAYA, 1	PMR	Línea	2
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE PUERTO LAPICE, 4	PMR	Línea	1
17  VILLAVERDE	17-02 SAN CRISTÓBAL	CALLE  DE ROCAFORT, 21	PMR	Batería	1
17  VILLAVERDE	17-02 SAN CRISTÓBAL	CALLE  DE ROCAFORT, 40	PMR	Batería	1
17  VILLAVERDE	17-02 SAN CRISTÓBAL	CALLE  DE ROCAFORT, 47	PMR	Batería	1
17  VILLAVERDE	17-02 SAN CRISTÓBAL	CALLE  DE ROCAFORT, Post 3	PMR	unknown	1
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DEL ROMERAL, 1	PMR	Línea	2
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DEL ROMERAL, 5	PMR	Línea	1
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DEL ROMERAL, 12	PMR	Línea	1
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE LA ROSA DEL AZAFRAN, 6	PMR	Línea	1
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE LA ROSA DEL AZAFRAN, Fte 2	PMR	Línea	1
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DE RUPERTO SANTOS ROJO	PMR	Batería	3
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DEL SAHARA, 22	PMR	unknown	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DEL SAHARA, 26	PMR	Línea	2
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DEL SAHARA, 34	PMR	Línea	2
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DEL SAHARA, 40	PMR	Línea	2
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DEL SAHARA, 46	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DEL SAHARA, 48	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DEL SAHARA, 50	PMR	unknown	2
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DEL SAHARA, 54	PMR	Batería	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DEL SAHARA, 71	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DEL SAHARA, 83	PMR	Línea	2
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DEL SAHARA, 89	PMR	unknown	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DEL SAHARA, Post 34	PMR	unknown	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE SALSIPUEDES, 16 B	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE SAN AGAPITO, 1	PMR	Batería	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE SAN AGAPITO, 8	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE SAN AGAPITO, 10	PMR	unknown	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE SAN AGAPITO, 16	PMR	Batería	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE SAN AGAPITO, 31	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE SAN AURELIANO, 9	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE SAN CESAREO, 9	PMR	unknown	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE SAN ERASMO, 5	PMR	unknown	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE SAN ERASMO, 7	PMR	unknown	1
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DE SAN GERVASIO, 15	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE SAN JENARO, 1 A	PMR	Batería	2
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE SAN JENARO, 2 B	PMR	Línea	3
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE SAN LUCIANO, 3	PMR	Batería	4
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE SAN LUCIANO, 4	PMR	Batería	3
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE SAN LUCIANO, 7	PMR	Batería	2
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE SAN LUCIANO, 7	PMR	Batería	3
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE SAN LUCIANO	PMR	Batería	3
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE SAN MACARIO, 6	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE SAN NORBERTO, 3	PMR	unknown	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE SAN NORBERTO, 32	PMR	unknown	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE SANTA CRISTINA, 7	PMR	Línea	2
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE SANTA EVA, 2	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE SANTA FLORENCIA, Fte 13	PMR	unknown	1
17  VILLAVERDE	17-05 LOS ÁNGELES	CALLE  DE SANTIAGO AMON, 2	PMR	Línea	2
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DEL SARGENTO BARRIGA, 3	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DEL SARGENTO BARRIGA, 21	PMR	Línea	1
17  VILLAVERDE	17-04 LOS ROSALES	CALLE  DE SELMA LAGERLOFF, 14	PMR	Línea	1
17  VILLAVERDE	17-03 BUTARQUE	CALLE  DE LA SILVINITA, 11	PMR	Batería	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DEL SULFATO, 2	PMR	Línea	2
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DEL SULFATO, 14	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DEL SULFATO, Fte 22 B	PMR	unknown	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE TAIVILLA, 6	PMR	unknown	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DE TAIVILLA, 12	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DEL TALCO, 12	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DEL TALCO, 21	PMR	Línea	1
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DEL TALCO, 42	PMR	Línea	2
17  VILLAVERDE	17-01 CASCO HISTÓRICO DE VILLAVERDE	CALLE  DEL TALCO, 47	PMR	Línea	1
