ID,DISTRITO,COD-BARRIO,COD-DISTRITO,BARRIO,VIA,NUMERO,L-B,PLAZAS
C-8843,CIUDAD LINEAL,15-05,15,SAN PASCUAL,CALLE  DE TORRELAGUNA,10,Batería,2
C-8844,CIUDAD LINEAL,15-05,15,SAN PASCUAL,CALLE  DE TORRELAGUNA,17,Batería,1
C-8845,CIUDAD LINEAL,15-05,15,SAN PASCUAL,CALLE  DE TORRELAGUNA,31,Batería,1
C-8846,CIUDAD LINEAL,15-05,15,SAN PASCUAL,CALLE  DE TORRELAGUNA,33,Batería,1
C-8847,CIUDAD LINEAL,15-05,15,SAN PASCUAL,CALLE  DE TORRELAGUNA,63,Línea,1
C-8848,CIUDAD LINEAL,15-05,15,SAN PASCUAL,CALLE  DE TORRELAGUNA,65,Línea,1
C-8849,CIUDAD LINEAL,15-06,15,SAN JUAN BAUTISTA,CALLE  DE TORRELAGUNA,68,Línea,1
C-8850,CIUDAD LINEAL,15-06,15,SAN JUAN BAUTISTA,CALLE  DE TORRELAGUNA,85,Línea,1
C-8851,CIUDAD LINEAL,15-06,15,SAN JUAN BAUTISTA,CALLE  DE TORRELAGUNA,87,Línea,1
C-8852,CIUDAD LINEAL,15-07,15,COLINA,CALLE  DE TORRELAGUNA,108,Línea,1
C-8853,CIUDAD LINEAL,15-07,15,COLINA,CALLE  DE TORRELAGUNA,127,Línea,2
C-8854,CIUDAD LINEAL,15-06,15,SAN JUAN BAUTISTA,CALLE  DE TORRELAGUNA,,Línea,1
C-8855,CIUDAD LINEAL,15-01,15,VENTAS,AVENIDA  DE LAS TRECE ROSAS,,Batería,2
C-8856,CIUDAD LINEAL,15-06,15,SAN JUAN BAUTISTA,CALLE  DE TREVIANA,4,Línea,1
C-8857,CIUDAD LINEAL,15-06,15,SAN JUAN BAUTISTA,CALLE  DE TREVIANA,11,Línea,1
C-8858,CIUDAD LINEAL,15-06,15,SAN JUAN BAUTISTA,CALLE  DE TREVIANA,1 B,Línea,1
C-8859,CIUDAD LINEAL,15-01,15,VENTAS,AVENIDA  DE TRUEBA,1 A,Línea,1
C-8860,CIUDAD LINEAL,15-01,15,VENTAS,AVENIDA  DE TRUEBA,8,Línea,1
C-8861,CIUDAD LINEAL,15-02,15,PUEBLO NUEVO,AVENIDA  DE TRUEBA,44,Línea,1
C-8862,CIUDAD LINEAL,15-07,15,COLINA,CALLE  DE ULISES,3,Batería,1
C-8863,CIUDAD LINEAL,15-02,15,PUEBLO NUEVO,CALLE  DE URQUIZA,4,Batería,1
C-8864,CIUDAD LINEAL,15-02,15,PUEBLO NUEVO,CALLE  DE URQUIZA,5,Línea,1
C-8865,CIUDAD LINEAL,15-02,15,PUEBLO NUEVO,CALLE  DE URQUIZA,14,Línea,1
C-8866,CIUDAD LINEAL,15-02,15,PUEBLO NUEVO,CALLE  DE URQUIZA,21,Línea,1
C-8867,CIUDAD LINEAL,15-02,15,PUEBLO NUEVO,CALLE  DE URQUIZA,24,Batería,1
C-8868,CIUDAD LINEAL,15-02,15,PUEBLO NUEVO,CALLE  DE URQUIZA,48,Batería,1
C-8869,CIUDAD LINEAL,15-02,15,PUEBLO NUEVO,CALLE  DE VALLE GUERRA,20,Batería,2
C-8870,CIUDAD LINEAL,15-06,15,SAN JUAN BAUTISTA,PLAZA  DE VALVANERA,,Batería,1
C-8871,CIUDAD LINEAL,15-02,15,PUEBLO NUEVO,TRAVESIA  DE VAZQUEZ DE MELLA,7,Batería,1
C-8872,CIUDAD LINEAL,15-05,15,SAN PASCUAL,CALLE  DE VERDAGUER Y GARCIA,43,Batería,1
C-8873,CIUDAD LINEAL,15-05,15,SAN PASCUAL,CALLE  DE VERDAGUER Y GARCIA,61,Línea,1
C-8874,CIUDAD LINEAL,15-01,15,VENTAS,CALLE  DE LA VEREDA DEL CARMEN,2,Línea,1
C-8875,CIUDAD LINEAL,15-09,15,COSTILLARES,CALLE  DE LA VEREDA,1,Batería,1
C-8876,CIUDAD LINEAL,15-02,15,PUEBLO NUEVO,CALLE  DE VICENTE ESPINEL,2,Línea,1
C-8877,CIUDAD LINEAL,15-02,15,PUEBLO NUEVO,CALLE  DE VICENTE ESPINEL,8,Línea,1
C-8878,CIUDAD LINEAL,15-02,15,PUEBLO NUEVO,CALLE  DE VICENTE ESPINEL,20,Línea,1
C-8879,CIUDAD LINEAL,15-02,15,PUEBLO NUEVO,CALLE  DE VICENTE ESPINEL,39,Línea,1
C-8880,CIUDAD LINEAL,15-07,15,COLINA,CALLE  DE VICENTE MUZAS,10,Línea,2
C-8881,CIUDAD LINEAL,15-07,15,COLINA,CALLE  DE VICENTE MUZAS,8 B,Línea,1
C-8882,CIUDAD LINEAL,15-02,15,PUEBLO NUEVO,PLAZA  DE VILAFLOR,6,Batería,1
C-8883,CIUDAD LINEAL,15-02,15,PUEBLO NUEVO,PLAZA  DE VILAFLOR,9,Batería,1
C-8884,CIUDAD LINEAL,15-02,15,PUEBLO NUEVO,CALLE  DE VILLAESCUSA,2,Batería,1
C-8885,CIUDAD LINEAL,15-02,15,PUEBLO NUEVO,CALLE  DE VILLAESCUSA,9,Línea,1
C-8886,CIUDAD LINEAL,15-02,15,PUEBLO NUEVO,CALLE  DE VILLAESCUSA,11,Batería,1
C-8887,CIUDAD LINEAL,15-02,15,PUEBLO NUEVO,CALLE  DE VILLAESCUSA,32,Línea,1
C-8888,CIUDAD LINEAL,15-02,15,PUEBLO NUEVO,CALLE  DE VILLAESCUSA,56,Línea,1
C-8889,CIUDAD LINEAL,15-02,15,PUEBLO NUEVO,CALLE  DE VILLAESCUSA,,Batería,1
C-8890,CIUDAD LINEAL,15-02,15,PUEBLO NUEVO,TRAVESIA  DE VILLAESCUSA,6,Batería,2
C-8891,CIUDAD LINEAL,15-09,15,COSTILLARES,CALLE  DEL VIOLIN,3,Batería,1
C-8892,CIUDAD LINEAL,15-09,15,COSTILLARES,CALLE  DEL VIOLIN,7,Batería,1
C-8893,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE AFRICA,5,Línea,1
C-8894,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE AFRICA,10,Línea,1
C-8895,CIUDAD LINEAL,15-05,15,SAN PASCUAL,CALLE  DE LA VIRGEN DE AFRICA,33,Línea,1
C-8896,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE LA ALEGRIA,8,Línea,1
C-8897,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE LA CONSOLACION,4,Línea,1
C-8898,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE LA CONSOLACION,6,Línea,1
C-8899,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE LA FUENCISLA,4,Línea,1
C-8900,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE LA FUENCISLA,8,Línea,1
C-8901,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE LA FUENCISLA,12,Línea,1
C-8902,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE LA FUENCISLA,13,Línea,1
C-8903,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE LA FUENCISLA,17,Línea,1
C-8904,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE LA FUENCISLA,20,Línea,1
C-8905,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE LA FUENCISLA,26,Línea,1
C-8906,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE LA FUENCISLA,30,Línea,1
C-8907,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE LA FUENCISLA,33,Línea,1
C-8908,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE LA FUENCISLA,33,Línea,1
C-8909,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE LA FUENCISLA,2 B,Línea,1
C-8910,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE LA FUENSANTA,1,Línea,1
C-8911,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE LA PAZ,2,Línea,1
C-8912,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE LA PAZ,12,Línea,1
C-8913,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE LA PEÑA,5,Línea,1
C-8914,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE LA PROVIDENCIA,5 A,Línea,1
C-8915,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE LA PROVIDENCIA,6,Línea,1
C-8916,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE LA ROCA,27,Batería,1
C-8917,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE LAS NIEVES,2,Línea,1
C-8918,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE LAS NIEVES,4,Línea,1
C-8919,CIUDAD LINEAL,15-03,15,QUINTANA,CALLE  DE LA VIRGEN DE LLUC,12,Línea,1
C-8920,CIUDAD LINEAL,15-03,15,QUINTANA,CALLE  DE LA VIRGEN DE LLUC,15,Línea,1
C-8921,CIUDAD LINEAL,15-03,15,QUINTANA,CALLE  DE LA VIRGEN DE LLUC,24,Línea,1
C-8922,CIUDAD LINEAL,15-03,15,QUINTANA,CALLE  DE LA VIRGEN DE LLUC,32,Línea,1
C-8923,CIUDAD LINEAL,15-03,15,QUINTANA,CALLE  DE LA VIRGEN DE LLUC,38,Línea,2
C-8924,CIUDAD LINEAL,15-03,15,QUINTANA,CALLE  DE LA VIRGEN DE LLUC,75,Línea,1
C-8925,CIUDAD LINEAL,15-03,15,QUINTANA,CALLE  DE LA VIRGEN DE LLUC,87,Línea,2
C-8926,CIUDAD LINEAL,15-03,15,QUINTANA,CALLE  DE LA VIRGEN DE LLUC,97,Línea,1
C-8927,CIUDAD LINEAL,15-03,15,QUINTANA,CALLE  DE LA VIRGEN DE LLUC,103,Línea,1
C-8928,CIUDAD LINEAL,15-03,15,QUINTANA,CALLE  DE LA VIRGEN DE LLUC,135,unknown,
C-8929,CIUDAD LINEAL,15-03,15,QUINTANA,CALLE  DE LA VIRGEN DE LLUC,CON V. SAGRARIO,Línea,1
C-8930,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE LOS REYES,8,Línea,1
C-8931,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE LOS REYES,14,Línea,1
C-8932,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE LOS REYES,15,Línea,1
C-8933,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE LOS REYES,22,Línea,1
C-8934,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE LOS REYES,23,Línea,1
C-8935,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE LOS REYES,27,Línea,1
C-8936,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE LOURDES,2,Batería,1
C-8937,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE LOURDES,14,Batería,2
C-8938,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE LOURDES,30,Línea,1
C-8939,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE LOURDES,40 B,Línea,2
C-8940,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE NURIA,3,Línea,1
C-8941,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE NURIA,7,Línea,1
C-8942,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE NURIA,11,Línea,1
C-8943,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE NURIA,17,Línea,1
C-8944,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE NURIA,19,Línea,1
C-8945,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DE SONSOLES,2,Línea,1
C-8946,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DEL CASTAÑAR,1,Línea,1
C-8947,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DEL CASTAÑAR,10,Línea,1
C-8948,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DEL CASTAÑAR,11,Línea,1
C-8949,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DEL CASTAÑAR,17,Línea,1
C-8950,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DEL CASTAÑAR,19,Línea,1
C-8951,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DEL CASTAÑAR,,Línea,1
C-8952,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DEL CORO,1,Batería,1
C-8953,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DEL CORO,6,Batería,2
C-8954,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DEL CORO,7,Batería,1
C-8955,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DEL CORO,15,Batería,2
C-8956,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DEL CORO,18,Batería,1
C-8957,CIUDAD LINEAL,15-05,15,SAN PASCUAL,CALLE  DE LA VIRGEN DEL ESPINO,6,Línea,1
C-8958,CIUDAD LINEAL,15-05,15,SAN PASCUAL,CALLE  DE LA VIRGEN DEL ESPINO,7,Batería,1
C-8959,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DEL FRESNEDO,7,Línea,1
C-8960,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DEL PORTILLO,1,Línea,1
C-8961,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DEL PORTILLO,13,Línea,1
C-8962,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DEL PORTILLO,15,Línea,1
C-8963,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DEL PORTILLO,27,Línea,1
C-8964,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DEL PORTILLO,31,Línea,1
C-8965,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DEL PORTILLO,35,Línea,1
C-8966,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DEL PORTILLO,,Línea,1
C-8967,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DEL PUIG,1,Línea,1
C-8968,CIUDAD LINEAL,15-03,15,QUINTANA,CALLE  DE LA VIRGEN DEL SAGRARIO,5,Línea,1
C-8969,CIUDAD LINEAL,15-03,15,QUINTANA,CALLE  DE LA VIRGEN DEL SAGRARIO,8,Línea,1
C-8970,CIUDAD LINEAL,15-03,15,QUINTANA,CALLE  DE LA VIRGEN DEL SAGRARIO,13,Línea,2
C-8971,CIUDAD LINEAL,15-05,15,SAN PASCUAL,CALLE  DE LA VIRGEN DEL VAL,7,Línea,2
C-8972,CIUDAD LINEAL,15-05,15,SAN PASCUAL,CALLE  DE LA VIRGEN DEL VAL,15,Línea,2
C-8973,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DEL VAL,30,Línea,1
C-8974,CIUDAD LINEAL,15-05,15,SAN PASCUAL,CALLE  DE LA VIRGEN DEL VAL,31,Línea,1
C-8975,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DEL VAL,34,Línea,1
C-8976,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DEL VAL,48,Línea,1
C-8977,CIUDAD LINEAL,15-04,15,CONCEPCIÓN,CALLE  DE LA VIRGEN DEL VAL,50,Línea,2
C-8978,CIUDAD LINEAL,15-05,15,SAN PASCUAL,CALLE  DE LA VIRGEN DEL VAL,56,Línea,1
C-8979,CIUDAD LINEAL,15-02,15,PUEBLO NUEVO,CALLE  DE VITAL AZA,29,Línea,1
C-8980,CIUDAD LINEAL,15-02,15,PUEBLO NUEVO,CALLE  DE VITAL AZA,32,Batería,1
C-8981,CIUDAD LINEAL,15-02,15,PUEBLO NUEVO,CALLE  DE VITAL AZA,33,Línea,1
C-8982,CIUDAD LINEAL,15-02,15,PUEBLO NUEVO,CALLE  DE VITAL AZA,40,Línea,1
C-8983,CIUDAD LINEAL,15-02,15,PUEBLO NUEVO,CALLE  DE VITAL AZA,48,Línea,1
C-8984,CIUDAD LINEAL,15-02,15,PUEBLO NUEVO,CALLE  DE VITAL AZA,68,Línea,1
C-8985,CIUDAD LINEAL,15-02,15,PUEBLO NUEVO,CALLE  DE VITAL AZA,74,Línea,1
C-8986,CIUDAD LINEAL,15-02,15,PUEBLO NUEVO,CALLE  DE VITAL AZA,77,Línea,1
C-8987,CIUDAD LINEAL,15-02,15,PUEBLO NUEVO,CALLE  DE VITAL AZA,83,Línea,1
C-8988,CIUDAD LINEAL,15-02,15,PUEBLO NUEVO,CALLE  DE VITAL AZA,96,Línea,1
C-8989,CIUDAD LINEAL,15-02,15,PUEBLO NUEVO,CALLE  DE VITAL AZA,10 B,Línea,1
C-8990,CIUDAD LINEAL,15-03,15,QUINTANA,CALLE  DEL VIZCONDE DE LOS ASILOS,2,Línea,1
C-8991,CIUDAD LINEAL,15-03,15,QUINTANA,CALLE  DEL VIZCONDE DE LOS ASILOS,5,Línea,1
C-8992,CIUDAD LINEAL,15-03,15,QUINTANA,CALLE  DEL VIZCONDE DE LOS ASILOS,7,Línea,1
C-8993,CIUDAD LINEAL,15-03,15,QUINTANA,CALLE  DE LA ZIGIA,10,Línea,1
C-8994,CIUDAD LINEAL,15-03,15,QUINTANA,CALLE  DE LA ZIGIA,30,Línea,1
C-8995,HORTALEZA,16-06,16,VALDEFUENTES,(Sin Asignar),,Batería,1
C-8996,HORTALEZA,16-06,16,VALDEFUENTES,(Sin Asignar),,Batería,2
C-8997,HORTALEZA,16-06,16,VALDEFUENTES,(Sin Asignar),,Batería,2
C-8998,HORTALEZA,16-05,16,APÓSTOL SANTIAGO,(Sin Asignar),,Batería,1
C-8999,HORTALEZA,16-06,16,VALDEFUENTES,(Sin Asignar),,Batería,1
C-9000,HORTALEZA,16-06,16,VALDEFUENTES,(Sin Asignar),,Línea,1
C-9001,HORTALEZA,16-06,16,VALDEFUENTES,(Sin Asignar),,Batería,2
C-9002,HORTALEZA,16-06,16,VALDEFUENTES,(Sin Asignar),,Batería,1
C-9003,HORTALEZA,16-06,16,VALDEFUENTES,(Sin Asignar),,Batería,1
C-9004,HORTALEZA,16-04,16,PINAR DEL REY,CALLE  DE ABARZUZA,1522,Línea,1
C-9005,HORTALEZA,16-04,16,PINAR DEL REY,CALLE  DE ABARZUZA,1605,Batería,1
C-9006,HORTALEZA,16-04,16,PINAR DEL REY,CALLE  DE ABIZANDA,4,Línea,2
C-9007,HORTALEZA,16-04,16,PINAR DEL REY,CALLE  DE ABIZANDA,36,Línea,1
C-9008,HORTALEZA,16-04,16,PINAR DEL REY,CALLE  DE ABIZANDA,65 B,Línea,2
C-9009,HORTALEZA,16-04,16,PINAR DEL REY,CALLE  DE AGREDA,12,Línea,1
C-9010,HORTALEZA,16-03,16,CANILLAS,CALLE  DE AGUSTIN CALVO,26,Línea,1
C-9011,HORTALEZA,16-03,16,CANILLAS,CALLE  DE AGUSTIN CALVO,49,Línea,1
C-9012,HORTALEZA,16-04,16,PINAR DEL REY,CALLE  DE AGUSTIN DE ITURBIDE,2,Línea,2
C-9013,HORTALEZA,16-04,16,PINAR DEL REY,CALLE  DE AGUSTIN DE ITURBIDE,14,Línea,1
C-9014,HORTALEZA,16-04,16,PINAR DEL REY,CALLE  DE AGUSTIN DE ITURBIDE,38,Línea,1
C-9015,HORTALEZA,16-03,16,CANILLAS,CALLE  DEL ALBA,3,Línea,1
C-9016,HORTALEZA,16-04,16,PINAR DEL REY,CALLE  DE ALBATANA,1507,Línea,1
C-9017,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ALCORISA,1,Línea,2
C-9018,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ALCORISA,6,Batería,1
C-9019,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ALCORISA,11,Batería,2
C-9020,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ALCORISA,31,Batería,1
C-9021,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ALCORISA,41,Línea,1
C-9022,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ALCORISA,41,Batería,2
C-9023,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ALCORISA,41,Línea,1
C-9024,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ALCORISA,59,Línea,1
C-9025,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ALCORISA,65,Batería,1
C-9026,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ALCORISA,67,Batería,1
C-9027,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ALCORISA,83,Batería,1
C-9028,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ALCORISA,83,Línea,1
C-9029,HORTALEZA,16-04,16,PINAR DEL REY,CALLE  DE ALDAYA,28,Línea,2
C-9030,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ALEJANDRO VILLEGAS,2,Línea,1
C-9031,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ALEJANDRO VILLEGAS,15,Línea,1
C-9032,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ALEJANDRO VILLEGAS,18,Línea,1
C-9033,HORTALEZA,16-04,16,PINAR DEL REY,CALLE  DE ALFACAR,1249,Línea,1
C-9034,HORTALEZA,16-04,16,PINAR DEL REY,CALLE  DE ALFACAR,1253,Batería,1
C-9035,HORTALEZA,16-05,16,APÓSTOL SANTIAGO,PLAZA  DE ALHAMA DE ALMERIA,3,Línea,1
C-9036,HORTALEZA,16-05,16,APÓSTOL SANTIAGO,CALLE  DE ALICUN,1,Batería,2
C-9037,HORTALEZA,16-05,16,APÓSTOL SANTIAGO,CALLE  DE ALICUN,6,Línea,1
C-9038,HORTALEZA,16-05,16,APÓSTOL SANTIAGO,CALLE  DE ALICUN,9,Línea,1
C-9039,HORTALEZA,16-06,16,VALDEFUENTES,CALLE  DE AMERICO CASTRO,110,Línea,2
C-9040,HORTALEZA,16-06,16,VALDEFUENTES,CALLE  DE ANA DE AUSTRIA,26,Línea,1
C-9041,HORTALEZA,16-06,16,VALDEFUENTES,CALLE  DE ANA DE AUSTRIA,36,Línea,1
C-9042,HORTALEZA,16-06,16,VALDEFUENTES,CALLE  DE ANA DE AUSTRIA,40,unknown,1
C-9043,HORTALEZA,16-06,16,VALDEFUENTES,CALLE  DE ANA DE AUSTRIA,58,Línea,1
C-9044,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ANDORRA,3,Línea,2
C-9045,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ANDORRA,4,Línea,1
C-9046,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ANDORRA,19,Línea,1
C-9047,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ANDORRA,27,Batería,1
C-9048,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ANDORRA,31,Batería,1
C-9049,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ANDORRA,39,Batería,1
C-9050,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ANDORRA,39,Línea,1
C-9051,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ANDORRA,41,Batería,2
C-9052,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ANDORRA,51,Batería,1
C-9053,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ANDORRA,61,Batería,1
C-9054,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ANDORRA,69,Batería,1
C-9055,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ANDORRA,81,Batería,1
C-9056,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ANDORRA,91,Línea,2
C-9057,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ANDORRA,93,Línea,1
C-9058,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ANDORRA,99,Batería,1
C-9059,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ANDORRA,113,Batería,1
C-9060,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ANDRES OBISPO,4,Línea,1
C-9061,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ANDRES OBISPO,22,Línea,1
C-9062,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ANDRES OBISPO,49,Línea,1
C-9063,HORTALEZA,16-02,16,PIOVERA,CALLE  DE ANGEL CAVERO,32,Línea,1
C-9064,HORTALEZA,16-04,16,PINAR DEL REY,CALLE  DE ANGEL LUIS DE LA HERRAN,6,unknown,1
C-9065,HORTALEZA,16-04,16,PINAR DEL REY,CALLE  DE ANGEL LUIS DE LA HERRAN,12,Línea,1
C-9066,HORTALEZA,16-04,16,PINAR DEL REY,CALLE  DE ANGEL LUIS DE LA HERRAN,36,Línea,1
C-9067,HORTALEZA,16-04,16,PINAR DEL REY,CALLE  DE ANGEL LUIS DE LA HERRAN,37,Batería,1
C-9068,HORTALEZA,16-03,16,CANILLAS,CALLE  DE ANTONIO CAVERO,33,Línea,1
C-9069,HORTALEZA,16-02,16,PIOVERA,CALLE  DE ANTONIO LARRAZABAL,13,Línea,1
C-9070,HORTALEZA,16-06,16,VALDEFUENTES,CALLE  DE ANTONIO LOPEZ TORRES,27,Línea,1
C-9071,HORTALEZA,16-06,16,VALDEFUENTES,CALLE  DE ANTONIO LOPEZ TORRES,3 B,Línea,1
C-9072,HORTALEZA,16-06,16,VALDEFUENTES,CAL  DE ANTONIO MIRO VALVERDE,,Línea,1
C-9073,HORTALEZA,16-06,16,VALDEFUENTES,CAL  DE ANTONIO MIRO VALVERDE,,Línea,2
C-9074,HORTALEZA,16-06,16,VALDEFUENTES,CAL  DE ANTONIO MIRO VALVERDE,,Línea,2
C-9075,HORTALEZA,16-06,16,VALDEFUENTES,GLORIETA  DE ANTONIO PERPIÑA,,Batería,2
C-9076,HORTALEZA,16-06,16,VALDEFUENTES,GLORIETA  DE ANTONIO PERPIÑA,,Batería,2
C-9077,HORTALEZA,16-05,16,APÓSTOL SANTIAGO,CALLE  DE AÑASTRO,13,Línea,1
C-9078,HORTALEZA,16-05,16,APÓSTOL SANTIAGO,CALLE  DE AÑASTRO,15,Línea,1
