Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;Longitud Reserva;Texto Cajetines;Longitud;Latitud
439667,3000000000;4473672,3600000000;17/12/2019;01  CENTRO;01-01 PALACIO;PUERTA DE MOROS, PLAZA, DE LA;4;PMR;Línea;1;6,5;;-3.7110892110;40.4114851220
440809,7200000000;4473967,2600000000;21/10/2009;01  CENTRO;01-03 CORTES;QUEVEDO, CALLE, DE;1;PMR;Línea;1;7,11;;-3.6976528920;40.4142238600
439549,8300000000;4473789,8900000000;24/09/2019;01  CENTRO;01-01 PALACIO;REDONDILLA, CALLE, DE LA;7;PMR;Línea;1;5;;-3.7124847070;40.4125349530
439867,4500000000;4475090,3300000000;01/07/2010;01  CENTRO;01-05 UNIVERSIDAD;REYES, CALLE, DE LOS;7;PMR;Línea;1;5;;-3.7088643580;40.4242730820
439988,3700000000;4473362,6700000000;25/06/2024;01  CENTRO;01-02 EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;17;PMR;Línea;2;16;DOMINGOS Y FESTIVOS DE 0 A 18 H.;-3.7072760620;40.4087185380
439379,4500000000;4473447,8900000000;21/10/2009;01  CENTRO;01-01 PALACIO;ROSARIO, CALLE, DEL;15;PMR;Línea;1;5;;-3.7144602080;40.4094418400
440287,0700000000;4475475,4500000000;10/07/2023;01  CENTRO;01-05 UNIVERSIDAD;RUIZ, CALLE, DE;5;PMR;Línea;1;8;;-3.7039542820;40.4277732810
440775,7800000000;4473483,9000000000;30/07/2024;01  CENTRO;01-02 EMBAJADORES;SALITRE, CALLE, DEL;7;PMR;Línea;2;16;;-3.6980078390;40.4098665740
440683,0500000000;4473388,1100000000;22/07/2024;01  CENTRO;01-02 EMBAJADORES;SALITRE, CALLE, DEL;31;PMR;Línea;1;8;;-3.6990917040;40.4089977980
440878,5700000000;4474045,3000000000;13/07/2009;01  CENTRO;01-03 CORTES;SAN AGUSTIN, CALLE, DE;5;PMR;Línea;1;5,5;;-3.6968485740;40.4149315780
440381,7900000000;4474419,2800000000;11/08/2015;01  CENTRO;01-06 SOL;SAN ALBERTO, CALLE, DE;1;PMR;Línea;2;15,43;;-3.7027387520;40.4182655620
440315,3000000000;4475440,0200000000;30/03/2009;01  CENTRO;01-05 UNIVERSIDAD;SAN ANDRES, CALLE, DE;17;PMR;Línea;1;6;;-3.7036180700;40.4274560340
439605,5800000000;4473838,3000000000;19/04/2017;01  CENTRO;01-01 PALACIO;SAN ANDRES, COSTANILLA, DE;10;PMR;Línea;1;5,5;;-3.7118323370;40.4129759580
439978,4800000000;4474914,2800000000;24/01/2023;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;20;PMR;Línea;1;8;;-3.7075389350;40.4226956140
439988,6800000000;4474977,9600000000;06/06/2017;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;24;PMR;Línea;1;6,5;;-3.7074247440;40.4232696030
439991,7400000000;4475019,5500000000;25/01/2024;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;36;PMR;Línea;1;8;;-3.7073926590;40.4236448910
440042,4700000000;4475318,7500000000;19/09/2022;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;64;PMR;Línea;1;8;LUNES A JUEVES DE 8 A 17 H. VIERNES DE 8 A 15 H.;-3.7068229100;40.4263439800
440078,4000000000;4475467,0000000000;24/02/2023;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;79;PMR;Línea;1;8;;-3.7064134170;40.4276817220
439369,2800000000;4473635,7100000000;11/05/2009;01  CENTRO;01-01 PALACIO;SAN BUENAVENTURA, CALLE, DE;2;PMR;Línea;1;5;;-3.7145978900;40.4111329820
439326,6600000000;4473713,4500000000;05/11/2020;01  CENTRO;01-01 PALACIO;SAN BUENAVENTURA, CALLE, DE;14;PMR;Línea;1;5,5;;-3.7151075930;40.4118301000
440405,7300000000;4473535,9400000000;15/06/2015;01  CENTRO;01-02 EMBAJADORES;SAN CARLOS, CALLE, DE;1;PMR;Línea;1;5,5;;-3.7023737200;40.4103090120
439467,6000000000;4473597,4700000000;17/12/2019;01  CENTRO;01-01 PALACIO;SAN FRANCISCO, CARRERA, DE;16;PMR;Línea;1;6,18;;-3.7134355300;40.4107955670
439985,7700000000;4475538,7200000000;11/05/2009;01  CENTRO;01-05 UNIVERSIDAD;SAN HERMENEGILDO, CALLE, DE;7;PMR;Línea;1;5;;-3.7075119490;40.4283208570
439887,6800000000;4475537,4100000000;27/10/2015;01  CENTRO;01-05 UNIVERSIDAD;SAN HERMENEGILDO, CALLE, DE;21;PMR;Línea;2;10;;-3.7086681770;40.4283018340
440868,6500000000;4473585,7100000000;16/02/2007;01  CENTRO;01-02 EMBAJADORES;SAN ILDEFONSO, CALLE, DE;7;PMR;Línea;2;12,1;DE LUNES A VIERNESDE 9 A 20 H.;-3.6969228290;40.4107907550
439835,0300000000;4473941,3300000000;15/03/2002;01  CENTRO;01-01 PALACIO;SAN JUSTO, CALLE, DE;1;PMR;Línea;1;5,33;;-3.7091378880;40.4139201930
439693,5000000000;4475148,6400000000;01/07/2010;01  CENTRO;01-05 UNIVERSIDAD;SAN LEONARDO, CALLE, DE;8;PMR;Línea;1;6;;-3.7109204170;40.4247862800
440730,8200000000;4475165,7800000000;25/04/2019;01  CENTRO;01-04 JUSTICIA;SAN LORENZO, CALLE, DE;20;PMR;Línea;1;5;;-3.6986943000;40.4250146610
440923,3600000000;4474736,7400000000;11/04/2013;01  CENTRO;01-04 JUSTICIA;SAN MARCOS, CALLE, DE;43;PMR;Línea;1;5,42;;-3.6963848790;40.4211637540
440750,9500000000;4475228,6300000000;11/07/2019;01  CENTRO;01-04 JUSTICIA;SAN MATEO, TRAVESIA, DE;4;PMR;Línea;1;5;;-3.6984629970;40.4255822900
439707,6900000000;4473835,3800000000;07/03/2012;01  CENTRO;01-01 PALACIO;SAN PEDRO, COSTANILLA, DE;6;PMR;Línea;1;5;;-3.7106285530;40.4129568210
440140,7000000000;4475324,4100000000;25/02/2017;01  CENTRO;01-05 UNIVERSIDAD;SAN VICENTE, COSTANILLA, DE;8;PMR;Línea;1;;;-3.7056654780;40.4264016200
440643,8100000000;4475111,1700000000;29/01/2007;01  CENTRO;01-04 JUSTICIA;SANTA BRIGIDA, CALLE, DE;10;PMR;Línea;1;5;;-3.6997149100;40.4245166460
440049,2100000000;4475612,7200000000;16/10/2018;01  CENTRO;01-05 UNIVERSIDAD;SANTA CRUZ DE MARCENADO, CALLE, DE;2;PMR;Línea;1;6,48;;-3.7067711720;40.4289925920
439876,9100000000;4475585,2500000000;23/09/2019;01  CENTRO;01-05 UNIVERSIDAD;SANTA CRUZ DE MARCENADO, CALLE, DE;13;PMR;Línea;2;16;;-3.7087996710;40.4287321830
439845,8000000000;4475588,6500000000;13/07/2022;01  CENTRO;01-05 UNIVERSIDAD;SANTA CRUZ DE MARCENADO, CALLE, DE;17;PMR;Línea;1;8;;-3.7091666510;40.4287604870
440729,4000000000;4473630,6700000000;22/11/2012;01  CENTRO;01-02 EMBAJADORES;SANTA ISABEL, CALLE, DE;7;PMR;Línea;2;10;;-3.6985680770;40.4111863250
440824,7100000000;4473514,6600000000;27/04/2016;01  CENTRO;01-02 EMBAJADORES;SANTA ISABEL, CALLE, DE;42;PMR;Línea;1;5;;-3.6974340790;40.4101475520
440937,5900000000;4473448,6500000000;27/08/2015;01  CENTRO;01-02 EMBAJADORES;SANTA ISABEL, CALLE, DE;47;PMR;Batería;1;3;;-3.6960976550;40.4095611870
441033,6000000000;4473386,5600000000;31/07/2014;01  CENTRO;01-02 EMBAJADORES;SANTA ISABEL, CALLE, DE;50;PMR;Batería;1;4,2;LABORABLES DE 8 A 20 H.;-3.6949604490;40.4090082830
440917,5600000000;4475303,0100000000;22/07/2011;01  CENTRO;01-04 JUSTICIA;SANTA TERESA, CALLE, DE;2;PMR;Línea;1;5;;-3.6965058880;40.4262646830
440997,5200000000;4475233,4900000000;11/02/2022;01  CENTRO;01-04 JUSTICIA;SANTA TERESA, CALLE, DE;7;PMR;Línea;1;8,1;;-3.6955568980;40.4256442270
439827,4100000000;4474703,3100000000;10/03/2003;01  CENTRO;01-01 PALACIO;SANTO DOMINGO, PLAZA, DE;11;PMR;Línea;1;6;;-3.7092997490;40.4207839410
439886,4600000000;4474678,6100000000;18/03/2022;01  CENTRO;01-01 PALACIO;SANTO DOMINGO, PLAZA, DE;14;PMR;Línea;1;8;RESERVADO VEHÍCULOS AUTORIZADOS LABORABLES DE 8 A 15 H.;-3.7086014280;40.4205658730
441041,5900000000;4475030,5100000000;28/08/2024;01  CENTRO;01-04 JUSTICIA;SANTO TOME, CALLE, DE;7;PMR;Línea;1;8;;-3.6950186040;40.4238183250
439522,9500000000;4473947,2700000000;30/09/2011;01  CENTRO;01-01 PALACIO;SEGOVIA, CALLE, DE;24;PMR;Línea;1;5;;-3.7128166210;40.4139515330
439321,4700000000;4473936,3200000000;25/04/2013;01  CENTRO;01-01 PALACIO;SEGOVIA, CALLE, DE;29;PMR;Línea;1;5;;-3.7151899840;40.4138378590
439100,5100000000;4473716,8100000000;13/12/2010;01  CENTRO;01-01 PALACIO;SEGOVIA, RONDA, DE;15;PMR;Línea;1;5;;-3.7177732790;40.4118444810
439165,7100000000;4473430,7700000000;12/12/2016;01  CENTRO;01-01 PALACIO;SEGOVIA, RONDA, DE;47;PMR;Línea;1;5,5;;-3.7169773830;40.4092719580
439223,4100000000;4473355,7800000000;31/05/2013;01  CENTRO;01-01 PALACIO;SEGOVIA, RONDA, DE;55;PMR;Línea;1;5,5;;-3.7162903500;40.4086010820
439485,2500000000;4473219,0800000000;12/06/2024;01  CENTRO;01-01 PALACIO;SEGOVIA, RONDA, DE;85;PMR;Línea;1;7,95;;-3.7131916220;40.4073887030
440804,1300000000;4475417,4900000000;20/11/2008;01  CENTRO;01-04 JUSTICIA;SERRANO ANGUITA, CALLE, DE;10;PMR;Línea;1;5,5;;-3.6978537140;40.4272878710
440697,0700000000;4475505,3700000000;03/04/2024;01  CENTRO;01-04 JUSTICIA;SERRANO ANGUITA, CALLE, DE;18;PMR;Línea;1;7,28;;-3.6991239040;40.4280720780
439423,1100000000;4475716,1500000000;05/06/2023;01  CENTRO;01-05 UNIVERSIDAD;SERRANO JOVER, CALLE, DE;4 E;PMR;Línea;1;8;;-3.7141615820;40.4298786720
439762,5900000000;4473522,6000000000;18/02/2015;01  CENTRO;01-01 PALACIO;SIERPE, CALLE, DE LA;4;PMR;Línea;1;5,5;;-3.7099519470;40.4101431400
439983,8600000000;4474694,7900000000;13/11/2009;01  CENTRO;01-01 PALACIO;SILVA, CALLE, DE;6A;PMR;Línea;1;5;;-3.7074548820;40.4207182220
440757,4800000000;4473265,2600000000;11/12/2009;01  CENTRO;01-02 EMBAJADORES;SOMBRERERIA, CALLE, DE LA;24;PMR;Línea;1;5;;-3.6982031030;40.4078957710
440667,9000000000;4473236,3400000000;17/01/2018;01  CENTRO;01-02 EMBAJADORES;SOMBRERERIA, CALLE, DE LA;14 A;PMR;Línea;1;5,5;;-3.6992561420;40.4076288870
440202,9200000000;4475179,1800000000;05/03/2002;01  CENTRO;01-05 UNIVERSIDAD;TESORO, CALLE, DEL;10;PMR;Línea;1;5;;-3.7049183980;40.4250976250
440153,5200000000;4473756,3200000000;26/07/2023;01  CENTRO;01-02 EMBAJADORES;TIRSO DE MOLINA, PLAZA, DE;13;PMR;Batería;3;14,2;;-3.7053668520;40.4122766060
439937,3800000000;4473716,8700000000;06/06/2024;01  CENTRO;01-02 EMBAJADORES;TOLEDO, CALLE, DE;49;PMR;Línea;1;8;;-3.7079103830;40.4119054440
439669,7600000000;4473298,2500000000;27/06/2024;01  CENTRO;01-01 PALACIO;TOLEDO, CALLE, DE;98;PMR;Línea;1;8;;-3.7110247530;40.4081153850
439969,1800000000;4473057,5900000000;15/10/2010;01  CENTRO;01-02 EMBAJADORES;TOLEDO, RONDA, DE;5;PMR;Línea;2;11;;-3.7074734460;40.4059689710
440155,0300000000;4473011,4500000000;07/11/2017;01  CENTRO;01-02 EMBAJADORES;TOLEDO, RONDA, DE;30;PMR;Línea;1;6;;-3.7052789030;40.4055665830
440655,3900000000;4473643,0900000000;18/04/2018;01  CENTRO;01-02 EMBAJADORES;TORRECILLA DEL LEAL, CALLE, DE LA;5;PMR;Línea;1;5,5;;-3.6994414370;40.4112920930
440585,4500000000;4473584,7100000000;22/07/2016;01  CENTRO;01-02 EMBAJADORES;TRES PECES, CALLE, DE LOS;6;PMR;Línea;1;5,4;;-3.7002603080;40.4107617060
440363,7400000000;4473246,4100000000;22/07/2016;01  CENTRO;01-02 EMBAJADORES;TRIBULETE, CALLE, DEL;16;PMR;Línea;1;5,5;;-3.7028415400;40.4076983870
439985,4700000000;4474504,0500000000;22/06/2019;01  CENTRO;01-06 SOL;TRUJILLOS, CALLE, DE;6;PMR;Línea;1;6;;-3.7074178120;40.4190000370
440567,8600000000;4473231,8100000000;01/12/2004;01  CENTRO;01-02 EMBAJADORES;VALENCIA, CALLE, DE;14;PMR;Línea;1;5,8;;-3.7004346020;40.4075814460
440617,7800000000;4473139,0000000000;14/03/2023;01  CENTRO;01-02 EMBAJADORES;VALENCIA, CALLE, DE;17;PMR;Línea;1;8;;-3.6998376950;40.4067485950
440643,2000000000;4473066,7900000000;26/03/2010;01  CENTRO;01-02 EMBAJADORES;VALENCIA, CALLE, DE;25;PMR;Línea;1;7,49;;-3.6995313910;40.4061001210
439983,6100000000;4474527,1200000000;08/03/2018;01  CENTRO;01-06 SOL;VENERAS, CALLE, DE LAS;1;PMR;Línea;1;6;;-3.7074419330;40.4192080770
440773,4300000000;4474629,4900000000;10/04/2018;01  CENTRO;01-04 JUSTICIA;VICTOR HUGO, CALLE, DE;5;PMR;Línea;1;4,5;;-3.6981422550;40.4201870900
439590,6600000000;4473313,2800000000;11/11/2016;01  CENTRO;01-01 PALACIO;VIRGEN DE LA PALOMA, PLAZA, DE LA;4;PMR;Línea;1;5,5;;-3.7119582730;40.4082443580
442071,3800000000;4471795,2200000000;07/10/2022;02  ARGANZUELA;02-05 DELICIAS;(Sin Asignar);S/N;PMR;Batería;1;5;;-3.6825854200;40.3947453010
440453,8800000000;4472142,4700000000;02/12/2017;02  ARGANZUELA;02-03 CHOPERA;AGUILON, CALLE, DE;3;PMR;Línea;1;8;;-3.7016759720;40.3977597460
440451,4900000000;4472122,9200000000;27/01/2003;02  ARGANZUELA;02-03 CHOPERA;AGUILON, CALLE, DE;5;PMR;Línea;1;7,5;;-3.7017022710;40.3975829890
440516,2700000000;4472077,2800000000;20/07/2021;02  ARGANZUELA;02-03 CHOPERA;AGUILON, CALLE, DE;13;PMR;Batería;1;3,7;;-3.7009346800;40.3971773920
440500,5300000000;4472099,2400000000;24/01/2023;02  ARGANZUELA;02-03 CHOPERA;AGUILON, CALLE, DE;13;PMR;Batería;1;3,69;;-3.7011222660;40.3973736300
440535,0900000000;4472049,5300000000;07/03/2019;02  ARGANZUELA;02-03 CHOPERA;AGUILON, CALLE, DE;17;PMR;Batería;1;3,7;;-3.7007103090;40.3969284990
440523,0700000000;4471973,1900000000;17/10/2023;02  ARGANZUELA;02-03 CHOPERA;AGUILON, CALLE, DE;S/N;PMR;Línea;1;8;;-3.7008448970;40.3962398610
441992,5400000000;4472261,9700000000;17/05/2016;02  ARGANZUELA;02-07 ATOCHA;ALAMEDILLA, CALLE, DE;2;PMR;Batería;1;2,5;;-3.6835569840;40.3989449090
442087,3100000000;4472341,0500000000;22/07/2023;02  ARGANZUELA;02-07 ATOCHA;ALAMEDILLA, CALLE, DE;29;PMR;Batería;1;3,7;;-3.6824474520;40.3996642580
442111,1500000000;4472338,9400000000;22/07/2023;02  ARGANZUELA;02-07 ATOCHA;ALAMEDILLA, CALLE, DE;33;PMR;Batería;1;3,6;;-3.6821664160;40.3996468970
440808,4700000000;4471931,6500000000;17/04/2015;02  ARGANZUELA;02-03 CHOPERA;ALDEA DEL FRESNO, CALLE, DE;11;PMR;Línea;1;5,5;;-3.6974781400;40.3958858300
439125,6900000000;4472608,9200000000;08/03/2024;02  ARGANZUELA;02-01 IMPERIAL;ALEJANDRO DUMAS, CALLE, DE;3;PMR;Línea;1;5;;-3.7173704320;40.4018660200
439014,7300000000;4472755,0300000000;08/03/2024;02  ARGANZUELA;02-01 IMPERIAL;ALEJANDRO DUMAS, CALLE, DE;10;PMR;Línea;1;5,2;;-3.7186919590;40.4031734530
441095,2000000000;4471841,5300000000;14/05/2019;02  ARGANZUELA;02-05 DELICIAS;ALEJANDRO FERRANT, CALLE, DE;4;PMR;Batería;1;3,7;;-3.6940915010;40.3950938880
441131,9700000000;4471847,4600000000;21/09/2007;02  ARGANZUELA;02-05 DELICIAS;ALEJANDRO FERRANT, CALLE, DE;5;PMR;Línea;2;11;;-3.6936588030;40.3951500950
440861,0000000000;4471689,2800000000;15/07/2002;02  ARGANZUELA;02-03 CHOPERA;ALEJANDRO SAINT AUBIN, CALLE, DE;1;PMR;Línea;1;5;;-3.6968367140;40.3937060700
441067,7400000000;4471121,7400000000;18/07/2023;02  ARGANZUELA;02-04 LEGAZPI;ALGETE, CALLE, DE;7;PMR;Línea;1;8;;-3.6943484150;40.3886082920
441154,3600000000;4471745,3800000000;14/11/2005;02  ARGANZUELA;02-05 DELICIAS;ALICANTE, CALLE, DE;5;PMR;Línea;1;5;;-3.6933855020;40.3942319880
441320,9600000000;4471765,5000000000;23/05/2024;02  ARGANZUELA;02-05 DELICIAS;ALICANTE, CALLE, DE;14;PMR;Línea;1;8;;-3.6914244400;40.3944249600
440889,4600000000;4471882,4100000000;06/03/2024;02  ARGANZUELA;02-03 CHOPERA;ALONSO CARBONELL, CALLE, DE;1;PMR;Batería;1;3,7;;-3.6965193520;40.3954480910
440486,0600000000;4472913,3300000000;22/01/2024;02  ARGANZUELA;02-06 PALOS DE MOGUER;ALONSO DEL BARCO, CALLE, DE;4;PMR;Línea;1;8,5;;-3.7013688100;40.4047058850
440495,6000000000;4472895,7400000000;22/01/2024;02  ARGANZUELA;02-06 PALOS DE MOGUER;ALONSO DEL BARCO, CALLE, DE;6;PMR;Línea;2;18;;-3.7012547910;40.4045483790
440508,1100000000;4472845,6700000000;14/12/2023;02  ARGANZUELA;02-06 PALOS DE MOGUER;ALONSO DEL BARCO, CALLE, DE;11;PMR;Línea;1;8;;-3.7011027280;40.4040987790
442003,3900000000;4472249,2900000000;17/05/2016;02  ARGANZUELA;02-07 ATOCHA;ALPEDRETE, CALLE, DE;1;PMR;Batería;1;3;;-3.6834278970;40.3988316930
442021,9600000000;4471822,6800000000;06/09/2021;02  ARGANZUELA;02-05 DELICIAS;AMALTEA, CALLE, DE;1 K;PMR;Línea;1;65;;-3.6831702950;40.3949896670
442075,5800000000;4471830,7900000000;26/02/2019;02  ARGANZUELA;02-05 DELICIAS;AMALTEA, CALLE, DE;S/N;PMR;Batería;2;5,3;;-3.6825392390;40.3950663860
441218,8200000000;4472707,2300000000;24/06/2016;02  ARGANZUELA;02-06 PALOS DE MOGUER;ANCORA, CALLE, DEL;8;PMR;Línea;1;5,5;;-3.6927147980;40.4029016990
441342,7800000000;4472697,3700000000;14/04/1998;02  ARGANZUELA;02-06 PALOS DE MOGUER;ANCORA, CALLE, DEL;22;PMR;Batería;1;3;;-3.6912531250;40.4028220580
441416,3300000000;4472707,3900000000;24/10/2013;02  ARGANZUELA;02-06 PALOS DE MOGUER;ANCORA, CALLE, DEL;27;PMR;Batería;1;3;;-3.6903874430;40.4029167100
441458,0100000000;4472687,6500000000;03/01/2007;02  ARGANZUELA;02-06 PALOS DE MOGUER;ANCORA, CALLE, DEL;32;PMR;Batería;1;3;;-3.6898944130;40.4027424160
441292,7800000000;4471240,3000000000;09/03/2007;02  ARGANZUELA;02-04 LEGAZPI;ANTRACITA, CALLE, DE LA;2;PMR;Batería;1;3;;-3.6917080540;40.3896919850
441704,8200000000;4471442,0600000000;13/02/2024;02  ARGANZUELA;02-04 LEGAZPI;ANTRACITA, CALLE, DE LA;31;PMR;Línea;1;8;;-3.6868721750;40.3915389140
441681,6800000000;4471421,0100000000;25/09/2023;02  ARGANZUELA;02-04 LEGAZPI;ANTRACITA, CALLE, DE LA;33;PMR;Línea;1;8;;-3.6871427830;40.3913473170
441582,5200000000;4471365,3400000000;27/01/2024;02  ARGANZUELA;02-04 LEGAZPI;ANTRACITA, CALLE, DE LA;14 D;PMR;Batería;1;3,7;;-3.6883059450;40.3908385880
441331,9600000000;4471257,3200000000;08/06/2017;02  ARGANZUELA;02-04 LEGAZPI;ANTRACITA, CALLE, DE LA;2 C;PMR;Batería;4;10;;-3.6912480260;40.3898482300
441454,8800000000;4471329,8500000000;29/09/2008;02  ARGANZUELA;02-04 LEGAZPI;ANTRACITA, CALLE, DE LA;3 I;PMR;Batería;1;3,7;;-3.6898065790;40.3905100540
439849,2800000000;4472342,4700000000;17/01/2024;02  ARGANZUELA;02-02 ACACIAS;ARGANDA, CALLE, DE;4;PMR;Batería;3;10,47;;-3.7088187510;40.3995175810
439877,5900000000;4472380,3800000000;17/01/2024;02  ARGANZUELA;02-02 ACACIAS;ARGANDA, CALLE, DE;6;PMR;Batería;1;3,7;;-3.7084887840;40.3998611840
439995,6500000000;4472429,0400000000;01/02/2018;02  ARGANZUELA;02-02 ACACIAS;ARGANDA, CALLE, DE;16;PMR;Batería;1;3,63;;-3.7071022270;40.4003081480
439986,4900000000;4472435,3200000000;12/02/2024;02  ARGANZUELA;02-02 ACACIAS;ARGANDA, CALLE, DE;16;PMR;Batería;1;3,7;;-3.7072107450;40.4003638970
440108,8600000000;4472340,2400000000;03/06/2024;02  ARGANZUELA;02-02 ACACIAS;ARGANDA, CALLE, DE;40;PMR;Línea;1;8,01;;-3.7057599010;40.3995168360
442365,4900000000;4471646,1800000000;28/03/2006;02  ARGANZUELA;02-04 LEGAZPI;ARIEL, CALLE, DE;2;PMR;Línea;1;8;;-3.6791067070;40.3934236020
440389,2100000000;4472363,2100000000;12/02/2024;02  ARGANZUELA;02-02 ACACIAS;ARQUITECTURA, CALLE, DE LA;7;PMR;Línea;1;8;;-3.7024586330;40.3997436130
440369,7600000000;4472380,5700000000;12/02/2024;02  ARGANZUELA;02-02 ACACIAS;ARQUITECTURA, CALLE, DE LA;10;PMR;Batería;1;3,7;;-3.7026893630;40.3998989410
440426,5300000000;4472293,9900000000;12/02/2024;02  ARGANZUELA;02-02 ACACIAS;ARQUITECTURA, CALLE, DE LA;15;PMR;Línea;1;8;;-3.7020123560;40.3991229270
440380,8600000000;4472359,8800000000;19/03/2024;02  ARGANZUELA;02-02 ACACIAS;ARQUITECTURA, CALLE, DE LA;16;PMR;Batería;1;3,94;;-3.7025566660;40.3997127870
440432,5000000000;4472262,8900000000;22/01/2024;02  ARGANZUELA;02-02 ACACIAS;ARQUITECTURA, CALLE, DE LA;26;PMR;Batería;1;4,81;;-3.7019391320;40.3988433240
440442,9400000000;4472243,3000000000;19/02/2024;02  ARGANZUELA;02-02 ACACIAS;ARQUITECTURA, CALLE, DE LA;30;PMR;Batería;1;4,69;;-3.7018142840;40.3986669100
441071,2400000000;4473178,7200000000;22/06/2022;02  ARGANZUELA;02-06 PALOS DE MOGUER;ATOCHA, RONDA, DE;5;PMR;Línea;2;12;;-3.6944975560;40.4071384350
440743,2600000000;4473065,0600000000;16/04/2019;02  ARGANZUELA;02-06 PALOS DE MOGUER;ATOCHA, RONDA, DE;33;PMR;Línea;1;6,5;;-3.6983520150;40.4060913550
440290,6900000000;4472181,0400000000;14/01/2003;02  ARGANZUELA;02-02 ACACIAS;BAÑOS DE MONTEMAYOR, CALLE, DE;5 B;PMR;Línea;1;8;;-3.7036023710;40.3980958430
440956,5900000000;4472771,8000000000;21/02/2024;02  ARGANZUELA;02-06 PALOS DE MOGUER;BATALLA DEL SALADO, CALLE, DE LA;7;PMR;Línea;1;9,5;;-3.6958108900;40.4034649160
440940,2700000000;4472598,5500000000;13/02/2024;02  ARGANZUELA;02-06 PALOS DE MOGUER;BATALLA DEL SALADO, CALLE, DE LA;19;PMR;Línea;1;8;;-3.6959871890;40.4019027470
440921,5000000000;4472405,7400000000;06/09/2023;02  ARGANZUELA;02-05 DELICIAS;BATALLA DEL SALADO, CALLE, DE LA;33;PMR;Línea;1;8,8;;-3.6961904170;40.4001646790
440905,9100000000;4472251,7200000000;20/03/2014;02  ARGANZUELA;02-05 DELICIAS;BATALLA DEL SALADO, CALLE, DE LA;39;PMR;Línea;1;7;;-3.6963598410;40.3987758300
440904,7900000000;4472226,2300000000;23/11/2009;02  ARGANZUELA;02-05 DELICIAS;BATALLA DEL SALADO, CALLE, DE LA;41;PMR;Línea;1;8;;-3.6963706700;40.3985464170
440901,5200000000;4472192,3400000000;12/03/2012;02  ARGANZUELA;02-05 DELICIAS;BATALLA DEL SALADO, CALLE, DE LA;47;PMR;Línea;1;5;;-3.6964060210;40.3982410880
440890,5700000000;4472088,7800000000;09/04/2021;02  ARGANZUELA;02-05 DELICIAS;BATALLA DEL SALADO, CALLE, DE LA;57;PMR;Línea;1;6,5;;-3.6965254260;40.3973075110
440571,1400000000;4472894,8200000000;25/10/2023;02  ARGANZUELA;02-06 PALOS DE MOGUER;BERNARDINO OBREGON, CALLE, DE;12;PMR;Línea;1;8;;-3.7003645290;40.4045452280
440677,9900000000;4472692,3700000000;24/08/2022;02  ARGANZUELA;02-06 PALOS DE MOGUER;BERNARDINO OBREGON, CALLE, DE;24;PMR;Línea;1;6;DE LUNES A VIERNES DE 08:00 A 19:00 H;-3.6990866040;40.4027298110
440687,0700000000;4472674,8800000000;24/08/2022;02  ARGANZUELA;02-06 PALOS DE MOGUER;BERNARDINO OBREGON, CALLE, DE;26;PMR;Línea;3;25;DE LUNES A VIERNES DE 08:00 A 19:00 H;-3.6989779140;40.4025721910
441106,5200000000;4471449,4100000000;05/07/2022;02  ARGANZUELA;02-05 DELICIAS;BOLIVAR, CALLE, DE;5;PMR;Línea;1;6,5;;-3.6939219050;40.3915624630
441389,2200000000;4471570,8000000000;02/02/2018;02  ARGANZUELA;02-05 DELICIAS;BOLIVAR, CALLE, DE;15 G;PMR;Línea;1;5;;-3.6906023030;40.3926761780
441229,4100000000;4471502,2300000000;12/08/2022;02  ARGANZUELA;02-05 DELICIAS;BOLIVAR, CALLE, DE;9 B;PMR;Línea;1;7;LABORABLES DE LUNES A VIERNES  DE 08:00 A 20:00 H ;-3.6924789110;40.3920468410
441625,8400000000;4471257,3100000000;11/09/2013;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;9;PMR;Batería;1;3;;-3.6877855850;40.3898686850
441598,5500000000;4471210,2400000000;03/01/2022;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;19;PMR;Batería;1;3,7;;-3.6881028890;40.3894424620
441561,9000000000;4471172,4700000000;05/12/2017;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;29;PMR;Batería;3;9;;-3.6885312320;40.3891000620
441134,2400000000;4472483,8400000000;14/11/2023;02  ARGANZUELA;02-06 PALOS DE MOGUER;BUSTAMANTE, CALLE, DE;1;PMR;Línea;1;8;;-3.6936909460;40.4008836840
441273,6300000000;4472473,3300000000;22/08/2023;02  ARGANZUELA;02-06 PALOS DE MOGUER;BUSTAMANTE, CALLE, DE;13;PMR;Línea;1;8,4;;-3.6920474170;40.4007988290
440953,3200000000;4472235,7800000000;05/09/2023;02  ARGANZUELA;02-05 DELICIAS;CACERES, CALLE, DE;10;PMR;Línea;1;8;;-3.6957997750;40.3986361420
